Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells R64,L vs Swiatek,8,15,0.5,6.4%,12.0%,6,14,0.4,5.4%,12.5%,1.8%,3.6%,1.7,26.4%,16.0%
2024 Wimbledon Q2,L vs Banks,17,12,1.4,12.7%,9.0%,13,10,1.3,10.6%,8.1%,8.1%,2.4%,1.9,19.4%,10.4%
2024 Charleston R64,L vs Dolehide,28,47,0.6,18.2%,30.5%,23,42,0.5,16.4%,30.0%,10.0%,5.7%,0.5,13.6%,27.3%
2023 US Open R128,L vs Cirstea,9,13,0.7,7.9%,11.4%,5,11,0.5,5.1%,11.2%,4.1%,1.0%,0.9,22.8%,24.6%
2023 W100 Granby R16,W vs Fernandez,10,12,0.8,9.8%,11.8%,8,11,0.7,8.4%,11.6%,5.3%,3.2%,0.7,15.7%,21.6%
2023 Roland Garros R32,L vs Schmiedlova,9,27,0.3,8.7%,26.0%,9,26,0.3,9.2%,26.5%,7.1%,2.0%,0.9,17.3%,20.2%
2023 Roland Garros R64,W vs Keys,10,27,0.4,5.1%,13.6%,8,24,0.3,4.3%,12.8%,2.7%,1.6%,0.6,20.2%,31.8%
2023 Roland Garros R128,W vs Mladenovic,24,16,1.5,18.6%,12.4%,18,11,1.6,15.9%,9.7%,8.8%,5.3%,0.7,15.5%,23.3%
2022 Guadalajara 2 R64,L vs Bouchard,15,17,0.9,13.3%,15.0%,9,14,0.6,9.0%,14.0%,7.0%,2.0%,0.8,15.0%,18.6%
2017 Charleston SC $60K R32,W vs Rodriguez,13,33,0.4,10.3%,26.2%,11,30,0.4,9.2%,25.2%,5.9%,2.5%,0.3,8.7%,29.4%
2017 Indian Wells R64,W vs Lucic,16,30,0.5,7.8%,14.7%,10,25,0.4,5.4%,13.6%,3.8%,0.5%,0.8,20.1%,25.5%
2017 Australian Open R128,L vs Petkovic,11,21,0.5,9.9%,18.9%,11,19,0.6,10.3%,17.8%,6.5%,2.8%,0.9,16.2%,17.1%
2016 Macon GA $50K F,W vs Collins,13,22,0.6,11.5%,19.5%,11,19,0.6,10.4%,17.9%,7.5%,2.8%,0.2,7.1%,36.3%
2016 US Open R64,L vs Keys,6,15,0.4,6.9%,17.2%,5,10,0.5,6.8%,13.5%,2.7%,4.1%,1.8,28.7%,16.1%
Career (14 matches),,189,307,0.6,10.4%,16.9%,147,266,0.6,8.9%,16.1%,5.7%,2.7%,0.8,17.6%,23.4%
