Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Ekaterina Makarova [RUS],3,3,50.0%,1,0,1,0.0%,2022,2025,2,0.76,1.1%,6.3%,67.4%,51.6%,41.9%,48.4%,39.0%,50.0%,16.7%
4,Nastasja Schunk [GER],3,1,75.0%,0,0,0,-,2020,2026,3,0.99,1.6%,6.4%,61.2%,64.7%,47.4%,58.0%,41.6%,64.3%,47.6%
4,Julia Avdeeva [RUS],2,2,50.0%,1,0,1,0.0%,2024,2026,3,1.31,5.0%,2.0%,69.3%,70.0%,51.6%,64.4%,46.9%,58.8%,43.8%
4,Alevtina Ibragimova [RUS],2,2,50.0%,0,0,0,-,2024,2025,3,1.00,2.1%,5.3%,60.5%,55.7%,49.3%,53.2%,46.7%,52.0%,30.3%
4,Ylena In Albon [SUI],2,2,50.0%,3,1,2,33.3%,2022,2025,2,0.99,1.1%,4.9%,66.5%,56.1%,50.0%,54.1%,45.5%,47.4%,57.9%
3,Martyna Kubka [POL],2,1,66.7%,0,0,0,-,2022,2026,2,1.07,11.2%,5.2%,64.7%,76.0%,51.2%,67.2%,35.2%,62.5%,40.0%
3,Oksana Selekhmeteva [RUS],0,3,0.0%,0,0,0,-,2022,2025,3,0.78,0.5%,6.5%,67.8%,55.2%,34.8%,48.6%,40.0%,54.3%,43.8%
3,Darja Semenistaja [LAT],1,2,33.3%,0,0,0,-,2022,2025,2,0.85,0.8%,4.5%,63.4%,59.0%,40.0%,52.0%,40.9%,67.5%,50.0%
3,Lola Radivojevic [SRB],1,2,33.3%,0,0,0,-,2023,2025,1,0.68,1.6%,7.9%,60.3%,52.6%,32.0%,44.4%,37.7%,40.0%,40.0%
3,Ksenia Zaytseva [RUS],2,1,66.7%,0,0,0,-,2024,2025,1,1.31,4.9%,3.3%,73.8%,68.9%,50.0%,63.9%,47.2%,83.3%,66.7%
3,Amina Anshba [RUS],1,2,33.3%,0,0,0,-,2022,2025,1,1.40,3.2%,7.9%,69.8%,65.9%,36.8%,57.1%,60.0%,66.7%,66.7%
3,Daria Snigur [UKR],2,1,66.7%,0,0,0,-,2022,2025,1,1.38,9.1%,0.0%,72.7%,75.0%,40.0%,65.5%,47.8%,33.3%,35.7%
3,Stephanie Wagner [GER],1,2,33.3%,0,0,0,-,2024,2025,1,0.96,3.4%,5.6%,69.7%,54.8%,37.0%,49.4%,48.4%,50.0%,38.5%
3,Polina Kudermetova [RUS],2,1,66.7%,1,1,0,100.0%,2022,2024,2,1.20,4.3%,10.0%,64.3%,66.7%,36.0%,55.7%,53.3%,28.6%,53.8%
3,Veronika Erjavec [SLO],1,2,33.3%,2,1,1,50.0%,2022,2024,1,0.95,0.0%,6.7%,67.2%,57.5%,48.7%,54.6%,43.3%,50.0%,31.3%
