Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,2,0,2,0.0%,0,0,0,-,2024,2025,Q1,2,0.77,0.8%,6.6%,69.4%,46.4%,32.4%,42.1%,44.8%,38.1%,55.6%
Roland Garros,2,Clay,4,2,2,50.0%,1,0,1,0.0%,2023,2024,Q2,4,1.01,0.3%,4.1%,64.3%,56.8%,43.2%,51.9%,48.3%,62.9%,50.0%
Wimbledon,2,Grass,3,1,2,33.3%,0,0,0,-,2023,2024,Q2,3,0.55,5.1%,9.6%,54.4%,67.6%,41.9%,55.9%,24.3%,56.3%,50.0%
US Open,1,Hard,1,0,1,0.0%,0,0,0,-,2023,2023,Q1,1,0.71,0.0%,0.0%,63.3%,54.8%,50.0%,53.1%,33.3%,0.0%,20.0%
Hamburg,4,Clay,9,5,4,55.6%,4,2,2,50.0%,2021,2025,F,9,0.93,2.6%,3.8%,60.5%,60.5%,46.1%,54.8%,42.1%,52.9%,36.3%
Bucharest 125,2,Clay,5,3,2,60.0%,1,1,0,100.0%,2023,2024,QF,5,1.06,3.6%,6.1%,62.6%,56.8%,47.2%,53.2%,49.7%,48.7%,50.0%
Berlin,4,Grass,4,0,4,0.0%,0,0,0,-,2021,2024,Q1,4,0.68,2.9%,10.8%,57.8%,60.0%,36.8%,50.2%,34.0%,48.6%,30.0%
Stuttgart,2,Clay,3,1,2,33.3%,0,0,0,-,2021,2023,Q2,3,0.93,1.8%,2.9%,57.9%,54.5%,50.0%,52.6%,44.1%,40.9%,47.4%
