Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 ITF Selva Gardena F,L vs Kubka,2.6,2.9,2.3,41.7%,40.0%,100.0%,100.0%,60.7%,2.2%,7.5,14.2,5.5,12.2
2025 ITF Selva Gardena SF,W vs Naef,2.7,2.4,3.0,68.2%,47.6%,75.0%,-,58.4%,5.4%,18.0,36.7,8.0,22.9
2025 ITF Selva Gardena QF,W vs Vrancken Peeters,2.6,2.1,3.0,58.8%,78.6%,33.3%,100.0%,59.1%,0.0%,11.0,22.0,5.5,15.3
2025 ITF Petange R32,W vs Dodin,3.1,2.3,3.9,62.3%,42.1%,75.0%,80.0%,53.5%,3.4%,13.5,21.1,2.0,3.6
2025 Mallorca QF,L vs Radivojevic,4.8,5.1,4.5,41.8%,37.9%,47.1%,40.0%,55.6%,1.9%,-1.5,-1.2,3.0,2.8
2023 Hamburg F,L vs Rus,5.0,4.7,5.2,31.7%,51.4%,45.8%,60.0%,49.3%,0.0%,-8.5,-6.7,-2.5,-1.7
2023 Roland Garros Q2,L vs Pigossi,5.7,5.3,6.2,36.4%,62.9%,50.0%,38.5%,51.3%,1.8%,16.0,9.3,-1.0,-0.6
2023 Roland Garros Q1,L vs Lene,5.5,6.0,4.9,54.9%,49.3%,45.9%,51.3%,71.8%,8.9%,22.5,5.6,7.5,5.1
Last 52 Weeks (5 matches),,3.2,3.1,3.3,53.7%,46.6%,57.9%,63.0%,56.9%,2.4%,9.7,14.2,4.8,8.6
Career (8 matches),,4.3,4.3,4.3,50.0%,50.4%,50.4%,52.3%,59.3%,3.2%,9.8,7.5,3.5,3.8
