Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,22,16,6,72.7%,33-17,66.0%,256-186,57.9%,1-0,100.0%,22,75.1%,40.9%,5.3%,3.7%,66.4%,66.8%,50.6%,61.4%,45.5%,53.4%,1.18,W (2x)
2025,54,28,26,51.9%,66-60,52.4%,614-588,51.1%,12-6,66.7%,54,66.6%,34.8%,2.8%,5.5%,64.7%,63.7%,45.9%,57.4%,44.2%,50.8%,1.04,W (W50 Oldenzaal)
2024,44,24,20,54.5%,56-48,53.8%,493-469,51.2%,4-4,50.0%,8,56.6%,36.4%,1.3%,5.5%,65.9%,56.3%,42.8%,51.7%,44.8%,48.3%,0.93,W (W75 Prerov)
2023,40,20,20,50.0%,48-46,51.1%,436-420,50.9%,6-1,85.7%,10,52.3%,44.4%,2.4%,7.3%,60.7%,56.5%,41.2%,50.4%,48.0%,49.3%,0.97,SF (2x)
2022,58,38,20,65.5%,83-49,62.9%,660-504,56.7%,2-3,40.0%,0,,,,,,,,,,,,W (W15 Cairo)
2021,7,4,3,57.1%,8-6,57.1%,66-54,55.0%,0-1,0.0%,0,,,,,,,,,,,,SF (W25 Hamburg)
2020,5,4,1,80.0%,8-2,80.0%,54-41,56.8%,1-0,100.0%,0,,,,,,,,,,,,F (W15 Alkmaar)
Career,230,134,96,58.3%,302-228,57.0%,2579-2262,53.3%,26-15,63.4%,94,66.2%,37.4%,3.2%,5.4%,64.7%,63.0%,46.0%,57.0%,45.0%,51.0%,1.04,
