Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Umag F,L vs Darderi,67% (6/9),- (0/0),0/0,0/0,40% (2/5),1/3,1/2,- (0/0),- (0/0)
2025 Murcia CH F,W vs De Jong,63% (12/19),57% (4/7),2/3,1/2,40% (2/5),1/2,0/0,100% (5/5),40% (2/5)
2022 Wimbledon R128,L vs Opelka,74% (14/19),0% (0/3),0/0,0/0,82% (9/11),5/8,0/1,67% (4/6),17% (1/6)
2021 US Open R128,L vs Van De Zandschulp,58% (18/31),38% (6/16),2/3,0/0,45% (5/11),1/4,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,L vs Safiullin,55% (11/20),30% (3/10),1/1,0/0,63% (10/16),5/8,1/2,50% (3/6),20% (1/5)
2019 Meerbusch CH QF,W vs Wang,78% (7/9),63% (5/8),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Meerbusch CH R16,W vs Hassan,100% (9/9),100% (3/3),2/2,1/1,0% (0/2),0/0,0/0,100% (4/4),100% (3/3)
2019 Meerbusch CH R32,W vs Lamasine,85% (11/13),67% (8/12),3/3,1/1,73% (8/11),0/1,0/0,60% (3/5),17% (1/6)
2019 Braga CH R32,W vs De Greef,53% (8/15),67% (4/6),2/2,1/1,83% (10/12),0/0,0/0,67% (4/6),60% (3/5)
2019 Braga CH R64,W vs Toledo Bague,88% (7/8),71% (5/7),2/2,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2019 Villena CH SF,L vs Andujar,40% (4/10),50% (2/4),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 Villena CH QF,W vs Caruso,69% (9/13),35% (6/17),2/5,1/2,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2019 Villena CH R16,W vs Garcia Lopez,71% (12/17),60% (6/10),2/3,1/2,67% (6/9),0/1,0/0,50% (3/6),33% (2/6)
2019 Villena CH R32,W vs Arnaboldi,75% (12/16),60% (6/10),2/3,1/1,50% (3/6),0/1,0/0,50% (2/4),0% (0/5)
2019 Villena CH R64,W vs Coria,89% (8/9),100% (4/4),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 Marbella CH R16,L vs Davidovich Fokina,14% (1/7),17% (1/6),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2019 Marbella CH R32,W vs Sousa,47% (8/17),56% (5/9),2/2,1/1,58% (7/12),1/2,0/0,- (0/0),- (0/0)
2019 Marbella CH R64,W vs Hernandez,67% (8/12),39% (7/18),2/6,1/3,40% (4/10),0/1,0/0,- (0/0),- (0/0)
2019 Santiago CH R16,L vs Martinez,50% (5/10),45% (5/11),0/0,0/0,46% (6/13),1/3,0/1,- (0/0),- (0/0)
2019 Santiago CH R32,W vs Domingues,67% (8/12),100% (4/4),2/3,1/2,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2025 (2 matches),,64.3%,57.1%,66.7%,50.0%,40.0%,40.0%,50.0%,100.0%,40.0%
2022 (1 matches),,73.7%,0.0%,-,-,81.8%,62.5%,0.0%,66.7%,16.7%
2021 (2 matches),,56.9%,34.6%,75.0%,-,55.6%,50.0%,33.3%,50.0%,20.0%
2019 (28 matches),,64.8%,48.0%,71.4%,70.8%,56.0%,33.3%,31.3%,63.5%,41.5%
2018 (6 matches),,51.4%,33.3%,87.5%,100.0%,65.4%,47.1%,50.0%,75.0%,56.3%
Career (61 matches),,61.1%,43.8%,67.3%,59.2%,54.8%,41.2%,39.6%,62.6%,43.5%
