Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 Umag F,L vs Darderi,15.1%,24.5%,55.8%,20.0%,16.1%,29.0%,61.5%,24.5%,13.3%,81.3%,100.0%,15.0%,20.0%,47.1%,32
2025 Murcia CH F,W vs De Jong,19.6%,26.8%,57.1%,26.3%,24.7%,34.2%,69.1%,33.6%,16.7%,65.1%,66.7%,4.3%,4.3%,27.3%,-72
2021 US Open R128,L vs Van De Zandschulp,36.8%,41.7%,45.2%,40.6%,50.0%,57.5%,37.5%,56.8%,40.0%,31.1%,50.0%,22.8%,24.6%,52.3%,87
2018 Santiago CH R16,L vs Cecchinato,29.4%,35.3%,46.7%,33.8%,33.9%,42.9%,45.9%,40.5%,17.9%,78.6%,75.0%,20.7%,20.7%,47.8%,-79
Career (4 matches),,27.7%,34.0%,50.8%,32.5%,34.2%,43.3%,54.4%,41.8%,24.1%,58.3%,69.2%,17.8%,19.4%,45.3%,30
