Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Umag F,L vs Darderi,0.84,0.35,36.4,2.0,0.0%,74.1%,0.0%,46.2%,8.7%,25.0%
2025 Murcia CH F,W vs De Jong,1.39,1.29,56.3,2.4,2.0%,62.0%,4.3%,68.1%,27.9%,37.8%
2022 Wimbledon R128,L vs Opelka,0.82,0.56,36.5,2.3,5.0%,61.7%,0.0%,70.9%,21.6%,25.0%
2021 US Open R128,L vs Van De Zandschulp,0.93,0.93,48.6,33.7,10.7%,64.0%,7.2%,62.3%,30.7%,44.1%
2021 Roland Garros R128,L vs Safiullin,0.90,0.74,36.5,2.5,0.0%,58.7%,3.6%,56.4%,32.8%,37.0%
2019 Meerbusch CH QF,W vs Wang,1.73,9.83,20.4,2.0,-,88.9%,-,85.7%,81.3%,60.0%
2019 Meerbusch CH R16,W vs Hassan,1.01,1.61,48.2,3.1,-,70.0%,-,72.4%,37.5%,55.6%
2019 Meerbusch CH R32,W vs Lamasine,1.19,1.56,38.0,2.4,-,57.8%,-,72.1%,47.3%,44.7%
2019 Braga CH R32,W vs De Greef,1.11,1.33,58.7,2.4,0.0%,55.8%,2.4%,64.3%,52.9%,42.4%
2019 Braga CH R64,W vs Toledo Bague,1.24,1.71,53.3,2.8,3.2%,54.8%,0.0%,69.2%,56.0%,50.0%
2019 Villena CH SF,L vs Andujar,1.16,0.64,41.6,3.1,3.2%,48.4%,0.0%,41.4%,33.3%,27.3%
2019 Villena CH QF,W vs Caruso,1.07,1.18,60.4,9.5,6.8%,61.4%,4.9%,51.2%,47.1%,49.0%
2019 Villena CH R16,W vs Garcia Lopez,1.02,1.26,67.7,4.0,5.7%,66.0%,4.1%,59.2%,56.9%,34.0%
2019 Villena CH R32,W vs Arnaboldi,1.04,1.17,72.7,13.5,0.0%,61.2%,0.0%,64.3%,38.3%,46.5%
2019 Villena CH R64,W vs Coria,1.11,1.82,42.5,2.1,0.0%,76.9%,0.0%,66.7%,46.9%,44.8%
2019 Marbella CH R16,L vs Davidovich Fokina,0.97,0.67,43.2,2.8,0.0%,46.4%,3.7%,33.3%,42.3%,40.0%
2019 Marbella CH R32,W vs Sousa,1.09,1.15,68.6,4.2,4.3%,63.0%,0.0%,50.0%,47.6%,43.2%
2019 Marbella CH R64,W vs Hernandez,1.01,1.07,74.9,2.4,2.3%,53.5%,0.0%,53.7%,54.2%,43.5%
2019 Santiago CH R16,L vs Martinez,1.07,0.84,54.8,3.8,0.0%,40.5%,0.0%,52.6%,42.1%,42.9%
2019 Santiago CH R32,W vs Domingues,1.50,1.85,38.7,2.1,9.1%,48.5%,3.3%,76.7%,48.1%,46.2%
2025 (2 matches),,1.20,0.87,49.3,2.2,1.3%,66.2%,2.7%,60.3%,21.2%,33.3%
2022 (1 matches),,0.82,0.56,36.5,2.3,5.0%,61.7%,0.0%,70.9%,21.6%,25.0%
2021 (2 matches),,0.92,0.84,43.2,4.7,5.8%,61.6%,5.6%,59.7%,31.6%,41.0%
2019 (28 matches),,1.08,1.10,56.0,2.9,3.2%,60.5%,2.9%,60.5%,41.0%,39.4%
2018 (6 matches),,1.06,0.89,47.0,2.5,1.8%,57.6%,2.8%,62.4%,33.1%,34.2%
Career (61 matches),,1.03,1.00,52.9,2.7,2.8%,59.5%,3.0%,59.7%,38.3%,39.6%
