Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2021 US Open R128,L vs Van De Zandschulp,105.8,115.7,5.7,117.3,112.5,128,106,92.7,5.9,98.2,92.0,108,81
Career (1 matches),,105.8,115.7,5.7,117.3,112.5,128,106,92.7,5.9,98.2,92.0,108,81
