Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
16-Mar-2026,W35 San Gregorio,Clay,QF,415,425,Alice Tubello [FRA] d. Paganetti,6-0 3-0,0.59,0.0%,2.9%,74.3%,38.5%,33.3%,4/8,1:03
16-Mar-2026,W35 San Gregorio,Clay,R16,415,840,Paganetti d. Anastasija Cvetkovic [SRB],3-6 6-4 6-3,1.04,0.0%,4.1%,74.2%,56.9%,52.0%,9/14,2:46
16-Mar-2026,W35 San Gregorio,Clay,R32,415,251,Paganetti d. Justina Mikulskyte [LTU],6-2 1-6 10-4,1.05,0.0%,12.5%,65.6%,64.3%,31.8%,4/8,1:45
09-Mar-2026,W50 Heraklion,Clay,R32,405,311,Jennifer Ruggeri [ITA] d. Paganetti,6-4 6-2,0.73,0.0%,10.0%,66.0%,33.3%,35.3%,3/10,1:22
09-Mar-2026,W50 Heraklion,Clay,R64,405,837,Paganetti d. Amy Sucha [CZE],6-2 6-2,1.51,8.7%,4.3%,78.3%,69.4%,40.0%,3/5,1:30
02-Mar-2026,W35 Heraklion,Clay,R32,405,254,Kajsa Rinaldo Persson [SWE] d. Paganetti,4-6 6-2 6-4,0.85,1.1%,9.5%,60.0%,57.9%,44.7%,5/11,3:00
02-Feb-2026,W35 Sheffield,Hard,R32,404,872,Valentina Ivanov [NZL] d. Paganetti,6-1 6-1,0.54,0.0%,10.3%,69.2%,37.0%,16.7%,3/9,1:19
26-Jan-2026,W35 Birmingham,Hard,R32,420,385,Eva Bennemann [GER] d. Paganetti,6-0 6-2,0.44,0.0%,6.1%,73.5%,44.4%,30.8%,2/7,1:10
19-Jan-2026,W75 Manama,Hard,R16,420,166,Jessika Ponchet [FRA] d. Paganetti,6-2 6-2,0.49,2.4%,22.0%,51.2%,57.1%,25.0%,0/5,1:03
19-Jan-2026,W75 Manama,Hard,R32,420,770,Paganetti d. Maria Kalyakina [RUS],7-6(5) 6-2,1.14,1.4%,11.4%,61.4%,60.5%,48.1%,5/8,1:45
01-Dec-2025,W50 Selva Gardena,Hard,R32,410,250,Mingge Xu [GBR] d. Paganetti,6-4 6-2,0.81,3.6%,8.9%,60.7%,58.8%,36.4%,4/9,1:26
24-Nov-2025,W50 Ortisei,Hard,R16,412,562,Maria Martinez Vaquero [ESP] d. Paganetti,6-2 6-4,0.91,0.0%,16.4%,44.3%,70.4%,41.2%,4/8,1:42
24-Nov-2025,W50 Ortisei,Hard,R32,412,203,Paganetti d. Silvia Ambrosio [ITA],6-1 6-4,1.37,0.0%,5.6%,66.2%,66.0%,41.7%,8/10,1:28
03-Nov-2025,W35 Liberec,Hard,R32,404,455,Paganetti d. Weronika Ewald [POL],6-3 2-6 6-2,1.04,3.9%,7.8%,57.1%,63.6%,36.4%,9/14,1:53
27-Oct-2025,W35 Villeneuve d'Ascq,Hard,R16,431,453,Amandine Monnot [FRA] d. Paganetti,6-1 7-6(4),0.77,1.5%,7.7%,66.2%,58.1%,31.8%,3/7,1:34
27-Oct-2025,W35 Villeneuve d'Ascq,Hard,R32,431,604,Paganetti d. Alice Robbe [FRA],6-1 6-4,1.39,0.0%,5.1%,50.8%,46.7%,65.5%,4/7,1:19
