Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,4,6,40.0%,9-13,40.9%,83-107,43.7%,1-0,100.0%,10,47.2%,33.7%,1.2%,9.0%,67.1%,53.7%,38.3%,48.6%,43.5%,45.9%,0.85,QF (W35 San Gregorio)
2025,41,23,18,56.1%,51-40,56.0%,429-404,51.5%,6-3,66.7%,41,54.5%,48.0%,1.2%,9.7%,59.7%,58.7%,41.5%,51.8%,49.3%,50.5%,1.02,W (W35 Tarvisio)
2024,15,6,9,40.0%,15-22,40.5%,159-188,45.8%,3-2,60.0%,0,,,,,,,,,,,,SF (W15 Viserba)
2023,3,0,3,0.0%,0-6,0.0%,22-38,36.7%,0-2,0.0%,1,33.3%,25.0%,0.0%,4.0%,58.0%,48.3%,38.1%,44.0%,40.3%,41.9%,0.72,R32 (3x)
2022,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,33.3%,33.3%,0.0%,6.3%,62.5%,52.5%,25.0%,42.2%,39.7%,40.9%,0.69,R32 (Bari 125)
Career,70,33,37,47.1%,75-83,47.5%,699-749,48.3%,10-7,58.8%,53,52.4%,44.8%,1.2%,9.4%,61.1%,57.5%,40.7%,50.9%,47.8%,49.3%,0.97,
