Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
1993 Hamburg QF,L vs Seles,11.3%,24.5%,45.7%,7.1%,23.8%,46.2%,19.0%,28.6%,33.3%,30.0%,30.0%,42.9%,0.0%,40.0%,-,6
Career (1 matches),,11.3%,24.5%,45.7%,7.1%,23.8%,46.2%,19.0%,28.6%,33.3%,30.0%,30.0%,42.9%,0.0%,40.0%,-,6
