Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1996 Stuttgart SF,L vs Sampras,21.5%,33.8%,37.1%,27.4%,40.0%,56.0%,46.7%,55.2%,14.3%,81.8%,66.7%,16.7%,33.3%,30.0%,39
1995 Amsterdam F,L vs Rios,32.3%,52.5%,50.0%,40.3%,45.3%,66.0%,58.6%,60.2%,45.8%,34.5%,0.0%,20.5%,43.6%,41.9%,29
Career (2 matches),,28.0%,45.1%,45.3%,35.2%,43.6%,62.8%,54.5%,58.6%,34.2%,47.5%,40.0%,19.0%,39.7%,37.3%,70
