Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami R32,L vs Andreeva,16,27,0.6,11.0%,18.5%,15,23,0.7,10.9%,16.7%,7.2%,3.6%,1.0,22.6%,23.3%
2026 Australian Open R64,L vs Swiatek,3,19,0.2,2.8%,17.9%,3,15,0.2,3.1%,15.3%,2.0%,1.0%,1.1,26.4%,24.5%
2026 Adelaide R16,L vs Andreeva,10,16,0.6,10.9%,17.4%,10,15,0.7,11.5%,17.2%,8.0%,3.4%,1.7,31.5%,18.5%
2025 Montreal R32,L vs Mboko,16,17,0.9,11.5%,12.2%,15,13,1.2,12.6%,10.9%,10.1%,2.5%,0.9,23.0%,25.2%
2025 Prague F,W vs Noskova,17,29,0.6,10.6%,18.1%,13,20,0.7,9.7%,14.9%,5.2%,3.0%,0.6,18.1%,31.9%
2025 Prague SF,W vs Valentova,8,25,0.3,6.1%,18.9%,7,20,0.4,5.8%,16.5%,2.5%,3.3%,0.5,13.6%,25.0%
2025 Madrid R64,L vs Andreeva,11,19,0.6,8.2%,14.2%,10,16,0.6,8.3%,13.3%,4.2%,3.3%,1.0,26.9%,27.6%
2025 Australian Open R128,L vs Andreeva,11,21,0.5,9.0%,17.2%,10,20,0.5,8.6%,17.2%,5.2%,3.4%,1.4,21.3%,15.6%
2024 US Open R64,L vs Samsonova,19,18,1.1,9.6%,9.1%,15,13,1.2,8.8%,7.6%,4.7%,2.4%,1.0,27.4%,28.4%
2024 US Open R128,W vs Lys,10,20,0.5,6.8%,13.5%,8,16,0.5,5.8%,11.6%,2.9%,2.9%,0.6,14.2%,25.7%
2024 Washington F,L vs Badosa,22,36,0.6,12.2%,19.9%,20,33,0.6,12.3%,20.4%,8.6%,3.7%,1.1,19.9%,18.2%
2024 Washington SF,W vs Sabalenka,18,15,1.2,10.5%,8.8%,10,13,0.8,6.5%,8.5%,3.3%,2.6%,0.6,13.5%,23.4%
2024 Wimbledon R64,L vs Kalinskaya,10,9,1.1,8.8%,8.0%,9,7,1.3,8.5%,6.6%,3.8%,3.8%,1.2,26.5%,22.1%
2024 Wimbledon R128,W vs Riera,11,18,0.6,10.1%,16.5%,11,14,0.8,11.2%,14.3%,9.2%,1.0%,0.3,9.2%,31.2%
2024 Roland Garros R32,L vs Swiatek,18,12,1.5,16.8%,11.2%,13,9,1.4,13.5%,9.4%,11.5%,2.1%,1.7,30.8%,17.8%
2024 Bogota F,L vs Osorio,16,33,0.5,10.7%,22.1%,15,27,0.6,11.1%,20.0%,8.1%,3.0%,0.7,19.5%,27.5%
2024 Abu Dhabi R32,L vs Raducanu,15,12,1.3,14.7%,11.8%,15,12,1.3,14.9%,11.9%,6.9%,7.9%,1.4,22.5%,15.7%
2024 Australian Open R128,L vs Noskova,16,15,1.1,12.0%,11.3%,13,14,0.9,10.6%,11.4%,8.1%,2.4%,1.4,27.1%,18.8%
2023 Nanchang F,L vs Siniakova,24,43,0.6,10.2%,18.3%,22,42,0.5,9.8%,18.7%,5.3%,4.4%,0.7,18.3%,25.5%
2023 US Open R32,L vs Jabeur,13,31,0.4,6.0%,14.2%,13,29,0.4,6.2%,13.7%,3.8%,2.4%,0.9,25.7%,28.9%
Career (79 matches),,1311,1712,0.8,11.7%,15.2%,1196,1527,0.8,11.5%,14.7%,6.2%,4.0%,0.9,19.4%,22.4%
