Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,18,10,8,55.6%,20-19,51.3%,178-177,50.1%,2-2,50.0%,18,62.5%,38.2%,2.4%,5.8%,66.5%,61.9%,43.7%,55.8%,44.7%,50.3%,1.01,W (WTA Bogota)
2025,47,28,19,59.6%,64-41,61.0%,525-445,54.1%,5-3,62.5%,45,65.2%,43.3%,3.5%,5.9%,62.3%,64.1%,44.0%,56.5%,47.3%,51.9%,1.09,W (Prague)
2024,48,26,22,54.2%,59-51,53.6%,537-498,51.9%,6-7,46.2%,46,67.7%,36.1%,3.4%,4.0%,62.5%,64.4%,45.8%,57.4%,44.0%,50.5%,1.03,F (2x)
2023,46,24,22,52.2%,54-48,52.9%,513-463,52.6%,5-10,33.3%,46,68.6%,36.9%,2.6%,3.1%,68.6%,63.9%,49.0%,59.2%,42.7%,51.0%,1.05,F (Nanchang)
2022,44,29,15,65.9%,61-32,65.6%,494-384,56.3%,7-3,70.0%,42,73.7%,39.3%,2.6%,3.1%,66.4%,65.3%,51.3%,60.6%,45.7%,53.0%,1.16,W (Prague)
2021,35,15,20,42.9%,36-45,44.4%,381-383,49.9%,2-8,20.0%,35,63.5%,31.9%,2.3%,3.8%,67.1%,60.5%,46.6%,55.9%,42.3%,49.1%,0.96,F (Phillip Island Trophy)
2020,19,9,10,47.4%,23-21,52.3%,212-205,50.8%,0-3,0.0%,19,68.4%,33.5%,3.0%,3.2%,67.4%,62.8%,47.6%,57.8%,43.1%,50.5%,1.02,F (Monterrey)
2019,19,9,10,47.4%,19-22,46.3%,180-184,49.5%,1-0,100.0%,19,64.5%,34.8%,2.3%,2.7%,62.1%,60.1%,48.3%,55.6%,43.5%,49.4%,0.98,SF (Toronto )
2018,4,1,3,25.0%,3-6,33.3%,35-40,46.7%,0-0,-,4,63.2%,29.7%,2.3%,3.1%,62.5%,59.5%,48.0%,55.2%,40.8%,48.6%,0.91,R16 (Quebec City)
2017,2,0,2,0.0%,1-4,20.0%,11-28,28.2%,0-0,-,2,36.8%,20.0%,0.0%,4.9%,55.7%,50.0%,35.2%,43.4%,37.8%,40.5%,0.67,R32 (2x)
2015,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,30.0%,44.4%,1.7%,3.3%,73.3%,40.9%,43.8%,41.7%,45.1%,43.2%,0.77,R32 (Acapulco)
Career,283,151,132,53.4%,340-291,53.9%,3073-2819,52.2%,28-36,43.8%,277,66.9%,37.0%,2.8%,4.0%,65.3%,63.1%,47.0%,57.5%,44.2%,50.8%,1.04,
