Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,12,4,8,33.3%,9-18,33.3%,111-143,43.7%,1-2,33.3%,12,63.0%,23.8%,3.6%,4.1%,62.1%,63.7%,42.3%,55.6%,37.2%,46.9%,0.84,R16 (3x)
2024,31,15,16,48.4%,33-39,45.8%,313-342,47.8%,4-3,57.1%,31,66.1%,29.8%,3.3%,4.0%,60.8%,63.2%,47.0%,56.9%,41.7%,49.2%,0.97,SF (Hua Hin)
2023,2,1,1,50.0%,3-2,60.0%,24-22,52.2%,0-0,-,2,77.3%,29.2%,4.5%,6.0%,57.1%,73.7%,45.6%,61.7%,40.9%,50.3%,1.07,R64 (US Open)
2021,10,1,9,10.0%,6-19,24.0%,96-143,40.2%,1-0,100.0%,10,52.2%,29.2%,1.8%,5.7%,58.9%,57.7%,42.4%,51.4%,42.1%,46.8%,0.87,R16 (Bogota)
2020,9,3,6,33.3%,8-14,36.4%,100-113,46.9%,1-3,25.0%,9,61.0%,33.7%,2.1%,4.6%,56.6%,61.7%,45.9%,54.8%,43.1%,49.0%,0.95,QF (Monterrey)
2019,46,25,21,54.3%,50-50,50.0%,471-456,50.8%,4-6,40.0%,46,63.8%,37.6%,3.4%,4.7%,58.7%,63.7%,45.7%,56.3%,44.8%,50.5%,1.03,W (Acapulco)
2018,26,13,13,50.0%,30-29,50.8%,301-280,51.8%,6-5,54.5%,26,64.7%,39.2%,2.3%,4.1%,64.0%,61.4%,46.5%,56.0%,45.6%,50.7%,1.04,SF (Taipei)
2017,10,5,5,50.0%,11-10,52.4%,94-90,51.1%,2-0,100.0%,10,56.0%,45.1%,1.7%,5.3%,57.8%,57.4%,43.2%,51.4%,47.6%,49.6%,0.98,SF (Nanchang)
2016,13,4,9,30.8%,11-20,35.5%,138-155,47.1%,1-1,50.0%,11,57.8%,33.9%,1.7%,4.5%,58.4%,60.0%,45.2%,53.9%,43.0%,48.2%,0.93,R16 (Tianjin)
2015,4,1,3,25.0%,2-6,25.0%,25-42,37.3%,0-0,-,1,37.5%,12.5%,0.0%,8.5%,63.8%,50.0%,41.2%,46.8%,34.7%,40.6%,0.65,R16 (Hong Kong)
2014,4,3,1,75.0%,6-4,60.0%,44-41,51.8%,1-0,100.0%,4,-,-,2.7%,6.0%,60.1%,67.0%,43.7%,57.7%,43.1%,50.8%,1.02,SF (Guangzhou)
Career,167,75,92,44.9%,169-211,44.5%,1717-1827,48.4%,21-20,51.2%,162,62.6%,34.4%,2.8%,4.6%,60.1%,62.2%,45.3%,55.5%,43.4%,49.4%,0.98,
