Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Hong Kong R16,L vs Bencic,0.0%,-,5.0%,100.0%,14.0%,30.0%,0.0%,4.8%,14.3%,0.7%,0.0%,7,-2
2025 Guangzhou R16,L vs Sun,0.0%,-,4.4%,50.0%,17.0%,53.3%,0.0%,4.0%,0.0%,0.0%,-,-24,-10
2025 Cincinnati R128,L vs Stearns,0.0%,-,5.3%,50.0%,13.3%,10.5%,0.0%,7.4%,50.0%,0.0%,-,-74,12
2025 Australian Open R64,L vs Kasatkina,0.0%,-,9.6%,80.0%,12.6%,25.8%,0.0%,2.3%,8.3%,1.6%,0.0%,35,7
2024 US Open R16,L vs Badosa,0.0%,-,12.1%,64.3%,9.9%,15.4%,0.0%,6.8%,25.0%,0.9%,0.0%,-108,-99
2024 Nottingham R32,L vs Krueger,1.6%,100.0%,5.4%,50.0%,11.0%,30.4%,100.0%,5.3%,9.1%,4.1%,42.9%,-24,-27
2024 Austin QF,L vs Yuan,0.0%,-,7.7%,83.3%,5.0%,10.8%,0.0%,9.6%,63.6%,1.6%,50.0%,-74,-73
2024 Australian Open R32,L vs Zheng,0.0%,-,7.5%,60.0%,14.3%,14.3%,12.5%,4.6%,20.0%,0.3%,100.0%,-75,-48
2020 Monterrey QF,L vs Bouzkova,0.0%,-,13.4%,61.1%,10.4%,20.6%,0.0%,7.8%,27.3%,0.3%,0.0%,-25,-35
2020 Shenzhen R32,W vs Sorribes Tormo,3.8%,100.0%,23.8%,58.3%,13.0%,20.0%,0.0%,5.6%,18.8%,0.2%,0.0%,1,-8
2019 Beijing R32,L vs Svitolina,0.0%,-,8.2%,73.3%,13.0%,22.7%,0.0%,3.5%,23.5%,0.0%,-,-11,-17
2019 Seoul SF,L vs Muchova,0.0%,-,12.8%,68.4%,17.1%,36.0%,25.0%,7.2%,22.2%,0.3%,0.0%,-87,-79
2019 Roland Garros R128,L vs Vondrousova,0.0%,-,23.5%,60.7%,10.9%,14.3%,0.0%,3.8%,16.7%,1.0%,0.0%,-6,-29
2019 Miami R16,L vs Wang,1.4%,100.0%,7.3%,90.0%,8.3%,32.3%,25.0%,1.6%,0.0%,0.0%,-,-51,-58
2019 Miami R64,W vs Svitolina,0.0%,-,7.8%,80.0%,13.1%,29.2%,0.0%,3.9%,25.0%,0.4%,0.0%,-1,1
2019 Indian Wells R128,L vs Kenin,0.0%,-,7.5%,56.3%,10.3%,31.8%,0.0%,7.9%,25.0%,0.3%,0.0%,-105,-78
2019 Acapulco F,W vs Kenin,0.0%,-,1.7%,100.0%,11.2%,25.0%,0.0%,4.4%,15.4%,0.3%,0.0%,-90,-57
2019 Acapulco SF,W vs Vekic,0.0%,-,11.0%,50.0%,13.7%,35.7%,0.0%,3.3%,16.7%,1.1%,33.3%,-67,-55
2019 Acapulco QF,W vs Haddad Maia,0.0%,-,5.5%,71.4%,8.9%,11.4%,5.6%,3.8%,5.9%,0.0%,-,-88,-81
2019 Hua Hin QF,L vs Linette,1.4%,0.0%,10.9%,40.0%,12.8%,21.1%,0.0%,7.4%,22.2%,0.3%,0.0%,-13,-11
Last 52 Weeks (3 matches),,0.0%,-,4.9%,66.7%,14.6%,29.6%,0.0%,5.3%,17.6%,0.3%,0.0%,-32,1
Career (24 matches),,0.4%,83.3%,8.9%,63.7%,11.2%,22.1%,7.3%,5.1%,18.8%,0.6%,22.5%,-48,-42
