Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,1-2,33.3%,13-18,41.9%,1-0,100.0%,1,60.0%,20.0%,1.6%,3.9%,55.1%,62.9%,42.1%,53.5%,40.2%,47.1%,0.86,R32 (Jinan 125)
2024,7,4,3,57.1%,11-6,64.7%,84-73,53.5%,1-0,100.0%,7,66.2%,40.5%,4.7%,5.4%,61.1%,64.0%,45.5%,56.8%,47.3%,51.7%,1.10,SF (Charleston 125)
2023,64,51,13,79.7%,104-40,72.2%,774-527,59.5%,6-5,54.5%,5,79.2%,49.1%,6.0%,4.2%,63.7%,71.1%,50.0%,63.4%,49.2%,56.4%,1.35,W (6x)
2022,23,15,8,65.2%,32-19,62.7%,253-208,54.9%,3-1,75.0%,0,,,,,,,,,,,,W (W25 Antalya)
2021,1,0,1,0.0%,1-2,33.3%,13-16,44.8%,0-0,-,1,57.1%,33.3%,1.0%,2.0%,71.0%,50.7%,48.3%,50.0%,43.9%,46.7%,0.88,R32 (Saint-Malo)
2019,4,3,1,75.0%,6-3,66.7%,43-28,60.6%,0-0,-,0,,,,,,,,,,,,SF (W100 Suzhou)
2018,27,19,8,70.4%,43-21,67.2%,336-277,54.8%,7-1,87.5%,10,61.0%,44.2%,2.1%,4.4%,64.5%,58.8%,45.7%,54.2%,47.6%,51.0%,1.04,W (Liuzhou $60K)
2017,15,10,5,66.7%,19-13,59.4%,154-143,51.9%,3-1,75.0%,2,66.7%,11.5%,3.1%,4.3%,63.8%,61.5%,50.8%,57.7%,35.7%,46.5%,0.84,W (2x)
2016,33,21,12,63.6%,47-25,65.3%,365-311,54.0%,5-1,83.3%,4,57.1%,45.2%,1.0%,8.7%,63.6%,60.4%,40.4%,53.1%,47.3%,50.4%,1.01,F (2x)
2015,38,24,14,63.2%,55-33,62.5%,447-338,56.9%,4-5,44.4%,0,,,,,,,,,,,,W (Zhengzhou $25K)
2014,34,22,12,64.7%,47-29,61.8%,370-298,55.4%,2-3,40.0%,5,-,-,1.8%,4.1%,68.3%,56.5%,44.3%,52.6%,47.2%,50.1%,0.99,W (2x)
2013,33,24,9,72.7%,50-23,68.5%,378-260,59.2%,1-1,50.0%,0,,,,,,,,,,,,W (3x)
2012,31,19,12,61.3%,40-33,54.8%,343-324,51.4%,3-0,100.0%,0,,,,,,,,,,,,W (Jakarta 10K)
2011,2,1,1,50.0%,2-2,50.0%,16-13,55.2%,0-0,-,0,,,,,,,,,,,,R16 (Pattaya 10K)
2010,2,1,1,50.0%,2-2,50.0%,17-19,47.2%,0-0,-,0,,,,,,,,,,,,R16 (Ningbo 10K)
Career,315,214,101,67.9%,460-253,64.5%,3606-2853,55.8%,36-18,66.7%,35,64.7%,40.3%,2.9%,4.9%,64.1%,60.9%,45.6%,55.4%,46.4%,51.0%,1.04,
