Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Hong Kong R16,L vs Bencic,3.8,4.3,3.0,36.2%,39.1%,35.7%,80.0%,49.3%,20.3%,1.5,2.3,-8.0,-14.5
2025 Guangzhou R16,L vs Sun,3.3,3.4,3.2,41.0%,21.1%,71.4%,0.0%,56.1%,12.8%,2.0,3.6,-3.5,-9.0
2025 Cincinnati R128,L vs Stearns,3.3,3.5,3.1,43.4%,52.2%,20.0%,20.0%,56.3%,11.1%,1.5,1.9,-5.0,-8.9
2025 Australian Open R64,L vs Kasatkina,5.3,5.4,5.1,42.9%,26.1%,40.0%,41.2%,48.0%,16.5%,7.5,7.0,-14.5,-13.8
2024 US Open R16,L vs Badosa,4.6,4.6,4.6,37.0%,51.5%,23.5%,66.7%,65.1%,16.2%,2.5,1.9,1.0,1.6
2024 Nottingham R32,L vs Krueger,3.9,4.0,3.7,48.4%,37.0%,40.0%,33.3%,58.1%,26.4%,1.0,1.2,-2.5,-4.8
2024 Austin QF,L vs Yuan,5.5,5.9,5.1,43.1%,47.8%,50.0%,39.3%,53.8%,19.5%,-10.5,-5.8,11.0,8.3
2024 Australian Open R32,L vs Zheng,4.2,4.5,3.8,55.8%,33.3%,44.0%,57.9%,49.8%,17.4%,17.0,11.9,-1.0,-0.8
2020 Monterrey QF,L vs Bouzkova,5.5,5.2,5.9,43.4%,44.4%,39.1%,50.0%,52.7%,16.0%,7.0,4.5,-3.5,-2.8
2020 Shenzhen R32,W vs Sorribes Tormo,6.3,6.5,6.0,53.3%,54.2%,44.0%,57.6%,53.6%,6.8%,9.0,4.3,8.5,4.8
2019 Beijing R32,L vs Svitolina,5.3,5.4,5.0,35.9%,54.5%,37.5%,63.0%,60.0%,11.8%,14.0,5.7,-8.0,-5.5
2019 Seoul SF,L vs Muchova,4.9,4.7,5.2,52.2%,35.0%,47.8%,43.8%,54.5%,15.2%,18.0,12.6,-2.0,-1.8
2019 Roland Garros R128,L vs Vondrousova,5.8,5.4,6.3,42.1%,48.7%,60.0%,36.4%,52.2%,17.3%,7.5,5.1,-6.5,-5.7
2019 Miami R16,L vs Wang,6.2,6.4,6.0,50.0%,34.5%,56.5%,51.7%,56.1%,8.2%,4.0,1.9,-11.0,-7.1
2019 Miami R64,W vs Svitolina,4.5,5.1,4.1,58.0%,53.3%,36.4%,57.9%,51.8%,4.9%,8.0,6.3,-1.0,-0.9
2019 Indian Wells R128,L vs Kenin,4.4,4.8,4.1,53.1%,54.5%,39.4%,50.0%,52.2%,11.2%,15.0,7.7,-6.5,-3.9
2019 Acapulco F,W vs Kenin,4.3,3.7,4.8,54.6%,44.2%,52.4%,43.8%,50.6%,11.5%,11.0,7.6,-3.0,-2.2
2019 Acapulco SF,W vs Vekic,4.5,4.7,4.4,55.3%,48.7%,53.8%,52.9%,65.6%,11.6%,19.5,11.6,1.5,1.9
2019 Acapulco QF,W vs Haddad Maia,5.4,5.6,5.3,63.6%,47.2%,57.1%,65.2%,51.9%,8.1%,14.0,8.9,-1.5,-1.1
2019 Hua Hin QF,L vs Linette,5.0,5.1,4.9,50.0%,43.2%,27.3%,50.0%,50.7%,9.9%,3.5,2.6,0.0,0.0
Last 52 Weeks (3 matches),,3.4,3.8,3.1,40.5%,38.5%,38.7%,35.7%,53.7%,15.2%,1.7,2.5,-5.5,-11.0
Career (24 matches),,4.9,5.0,4.7,47.1%,45.4%,42.7%,51.4%,53.5%,13.0%,6.7,4.7,-3.0,-2.7
