Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R16,L vs Badosa,93.9,99.0,4.6,101.0,95.6,110,90,83.0,3.4,77.0,86.0,88,77
2024 US Open R32,W vs Azarenka,89.8,97.2,4.3,98.4,94.3,108,88,80.8,3.6,78.0,84.8,87,73
2024 US Open R64,W vs Parry,88.2,94.2,6.8,99.4,91.5,106,69,79.4,4.7,84.0,84.5,88,68
2024 US Open R128,W vs Sakkari,94.2,99.6,6.7,,,111,88,78.8,3.0,,,83,75
2024 Wimbledon R64,L vs Keys,94.2,98.6,4.0,99.9,98.7,106,84,85.7,3.3,86.8,,93,79
2023 US Open R64,L vs Boulter,90.8,96.6,4.4,98.6,96.0,105,87,80.9,4.6,82.0,83.5,92,74
2023 US Open R128,W vs Garcia,95.0,101.9,3.3,102.0,101.1,108,97,85.7,3.5,,88.0,92,78
2019 US Open R128,L vs Wozniacki,90.6,96.3,6.6,102.7,94.6,111,74,78.9,4.3,81.0,83.0,88,71
2019 Wimbledon R64,L vs Stephens,91.9,97.6,4.4,100.3,94.8,106,89,80.0,3.8,83.0,84.0,87,72
2018 US Open R64,L vs Kvitova,92.6,96.8,4.3,96.9,89.0,106,86,79.9,3.3,,75.0,86,75
Career (10 matches),,91.7,97.4,4.9,99.8,95.1,111,69,81.4,3.9,82.3,83.3,93,68
