Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 Gdynia R16,L vs Parrizas Diaz,56% (5/9),60% (3/5),1/4,78% (7/9),14% (1/7),1/3,0/0,0/2,0/0,0/1
2021 Gdynia R32,W vs Tan,67% (6/9),83% (5/6),0/2,44% (4/9),50% (2/4),4/5,2/2,0/0,1/1,0/0
2019 W15 Moscow F,W vs Koval,55% (6/11),83% (5/6),2/2,25% (3/12),33% (1/3),4/5,2/3,0/0,1/1,0/0
2019 W25 Olomouc R32,L vs Eikeri,60% (6/10),33% (2/6),1/2,60% (6/10),0% (0/6),0/1,0/0,0/2,0/0,0/1
2019 W25 Namangan QF,W vs Topalova,42% (5/12),100% (5/5),2/4,33% (4/12),0% (0/4),4/5,2/2,1/1,1/1,0/0
2019 W25 Namangan R16,W vs Ushijima,50% (6/12),100% (6/6),3/5,62% (8/13),25% (2/8),3/5,1/2,0/1,1/1,0/0
2019 W25 Andijan R32,L vs Lansere,75% (12/16),75% (9/12),5/9,76% (13/17),8% (1/13),2/9,0/3,0/2,0/0,0/1
2019 W25 Obidos R16,L vs Radanovic,45% (5/11),80% (4/5),3/6,70% (7/10),14% (1/7),1/4,0/0,0/0,0/0,0/0
2019 W25 Obidos R32,W vs Rueffer,69% (9/13),78% (7/9),0/2,42% (5/12),40% (2/5),5/6,1/1,0/1,0/0,0/0
2017 Antalya $15K F,L vs Chernyshova,50% (5/10),100% (5/5),3/5,80% (8/10),13% (1/8),2/5,0/0,1/3,0/0,1/2
2017 Antalya $15K SF,W vs Aksu,86% (12/14),83% (10/12),4/7,62% (8/13),0% (0/8),3/8,0/1,0/1,0/1,0/0
2017 Antalya $15K QF,W vs Konig,60% (6/10),83% (5/6),0/2,40% (4/10),50% (2/4),1/3,0/1,0/0,0/1,0/0
2017 Antalya $15K R16,W vs Vanlangendonck,80% (8/10),88% (7/8),2/3,44% (4/9),25% (1/4),5/6,1/1,1/1,0/0,0/0
2017 Santa Margherita Di Pula $25K SF,L vs Hercog,30% (3/10),100% (3/3),1/7,70% (7/10),0% (0/7),2/2,0/0,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K QF,W vs Pella,40% (4/10),100% (4/4),1/2,40% (4/10),50% (2/4),3/4,2/2,0/0,1/1,0/0
2017 Santa Margherita Di Pula $25K R16,W vs Benoit,86% (6/7),100% (6/6),1/1,14% (1/7),0% (0/1),4/5,1/2,0/0,1/1,0/0
2017 Santa Margherita Di Pula $25K R32,L vs Pieri,38% (3/8),67% (2/3),2/6,100% (7/7),14% (1/7),0/2,0/0,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K QF,L vs Hercog,13% (1/8),100% (1/1),1/3,67% (6/9),17% (1/6),0/1,0/0,0/2,0/0,0/1
2017 Santa Margherita Di Pula $25K R32,W vs Grabher,50% (6/12),100% (6/6),2/4,42% (5/12),20% (1/5),3/6,2/3,1/1,1/1,0/0
2017 Antalya $15K F,L vs Lesniak,13% (1/8),100% (1/1),0/4,75% (6/8),17% (1/6),0/1,0/0,0/1,0/0,0/1
2021 (2 matches),,61.1%,72.7%,16.7%,61.1%,27.3%,62.5%,100.0%,0.0%,100.0%,0.0%
2019 (7 matches),,57.6%,77.6%,53.3%,53.5%,15.2%,54.3%,54.5%,14.3%,100.0%,0.0%
2017 (33 matches),,60.3%,85.3%,41.4%,51.3%,17.0%,61.6%,68.0%,44.4%,72.7%,33.3%
2016 (9 matches),,67.0%,88.5%,46.9%,51.1%,24.4%,66.0%,76.9%,66.7%,100.0%,-
2015 (14 matches),,68.1%,84.4%,48.3%,53.6%,14.7%,57.1%,57.1%,44.4%,83.3%,33.3%
Career (65 matches),,62.6%,84.3%,44.6%,52.3%,17.6%,60.5%,66.2%,41.2%,84.0%,27.8%
