Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 Gdynia R16,L vs Parrizas Diaz,0.96,0.76,55.5,3.0,0.0%,39.4%,3.2%,48.4%,57.6%,30.0%
2021 Gdynia R32,W vs Tan,1.15,1.34,53.4,2.8,0.0%,51.6%,0.0%,62.1%,61.0%,39.5%
2019 W15 Moscow F,W vs Koval,1.11,1.62,42.4,2.1,-,66.7%,-,57.1%,44.8%,66.7%
2019 W25 Olomouc R32,L vs Eikeri,0.88,0.68,46.0,2.2,-,54.8%,-,37.0%,43.8%,38.7%
2019 W25 Namangan QF,W vs Topalova,1.17,1.28,56.6,3.8,0.0%,52.5%,0.0%,62.9%,47.6%,45.9%
2019 W25 Namangan R16,W vs Ushijima,1.21,1.20,59.2,2.2,0.0%,47.7%,0.0%,55.3%,46.3%,50.0%
2019 W25 Andijan R32,L vs Lansere,0.96,0.91,80.4,3.0,1.5%,36.8%,4.8%,48.4%,54.7%,54.2%
2019 W25 Obidos R16,L vs Radanovic,0.93,0.76,57.7,2.2,0.0%,45.2%,0.0%,42.9%,51.2%,38.9%
2019 W25 Obidos R32,W vs Rueffer,0.89,1.29,55.9,5.0,0.0%,62.2%,0.0%,67.6%,52.0%,50.0%
2017 Antalya $15K F,L vs Chernyshova,0.90,0.83,51.3,2.8,0.0%,41.9%,0.0%,43.3%,46.4%,60.9%
2017 Antalya $15K SF,W vs Aksu,0.98,1.05,72.7,2.3,0.0%,45.0%,0.0%,47.2%,63.6%,51.9%
2017 Antalya $15K QF,W vs Konig,1.07,1.47,48.7,2.0,0.0%,65.6%,3.3%,60.0%,51.5%,50.0%
2017 Antalya $15K R16,W vs Vanlangendonck,1.07,1.49,44.1,3.8,0.0%,56.7%,0.0%,59.3%,51.5%,66.7%
2017 Santa Margherita Di Pula $25K SF,L vs Hercog,1.10,0.63,39.9,4.0,0.0%,30.8%,0.0%,41.7%,33.3%,40.9%
2017 Santa Margherita Di Pula $25K QF,W vs Pella,1.19,1.49,48.1,3.2,0.0%,60.6%,3.4%,65.5%,44.4%,48.1%
2017 Santa Margherita Di Pula $25K R16,W vs Benoit,1.45,2.83,26.5,2.1,0.0%,57.1%,0.0%,77.8%,66.7%,63.2%
2017 Santa Margherita Di Pula $25K R32,L vs Pieri,0.98,0.70,40.5,2.0,0.0%,30.3%,3.1%,50.0%,31.0%,55.6%
2017 Santa Margherita Di Pula $25K QF,L vs Hercog,0.96,0.54,39.8,2.2,0.0%,50.0%,0.0%,43.3%,36.0%,22.7%
2017 Santa Margherita Di Pula $25K R32,W vs Grabher,1.09,1.25,65.7,2.7,0.0%,54.5%,0.0%,58.5%,48.6%,51.4%
2017 Antalya $15K F,L vs Lesniak,1.08,0.63,46.8,2.4,0.0%,34.6%,0.0%,48.0%,34.6%,33.3%
2021 (2 matches),,1.06,1.01,54.4,2.9,0.0%,45.3%,1.7%,55.0%,59.5%,35.3%
2019 (7 matches),,1.02,1.04,59.8,2.7,0.4%,50.2%,1.2%,53.2%,49.5%,49.3%
2017 (33 matches),,1.04,1.13,53.9,2.5,0.4%,51.4%,0.6%,54.8%,49.4%,52.0%
2016 (9 matches),,1.04,1.21,53.3,2.5,0.3%,53.2%,1.1%,55.1%,54.0%,53.2%
2015 (14 matches),,1.01,1.10,56.2,2.5,0.2%,51.4%,0.0%,53.1%,54.8%,49.1%
Career (65 matches),,1.03,1.12,55.1,2.5,0.3%,51.3%,0.6%,54.3%,51.6%,50.6%
