Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2015 Australian Open R128,L vs Hewitt,109.1,117.7,8.3,,,133,86,91.9,6.1,,,106,79
2014 Australian Open R128,L vs Verdasco,108.7,,,,,130,,,,,,,82
Career (2 matches),,108.9,117.7,8.3,,,133,86,91.9,6.1,,,106,79
