Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Oeiras 3 CH R32,W vs Chidekh,1.35,1.26,84.3,7.0,3.4%,54.2%,7.4%,55.6%,43.4%,40.8%
2024 Vicenza CH R16,W vs Olivieri,1.09,1.55,50.7,2.3,0.0%,59.3%,0.0%,73.9%,48.5%,48.1%
2024 Ottignies-Louvain-la-Neuve CH R32,W vs Bonzi,1.25,1.24,55.3,2.1,1.9%,63.0%,4.0%,58.0%,37.2%,41.0%
2022 Orleans CH R16,W vs Moutet,1.19,1.10,85.6,8.1,1.5%,61.5%,3.2%,58.1%,40.4%,34.0%
2019 M15 Reggio Emilia R32,W vs Obert,0.94,1.14,50.9,2.3,-,65.9%,-,59.5%,43.6%,47.2%
2019 M25 Pensacola FL R32,L vs Mantilla,0.86,0.63,39.0,2.2,0.0%,55.9%,3.1%,50.0%,41.9%,25.9%
2019 M15 Orange Park FL QF,L vs Popko,0.92,0.76,56.8,3.7,0.0%,51.2%,0.0%,55.6%,40.0%,37.8%
2019 M15 Orange Park FL R16,W vs Constantin Ignat,0.91,1.34,56.9,2.6,0.0%,61.1%,0.0%,63.6%,50.0%,62.1%
2019 M15 Orange Park FL R32,W vs Hohmann,0.83,1.68,38.6,2.0,0.0%,75.0%,0.0%,65.0%,63.0%,56.0%
2019 M15 Sunrise FL R32,W vs Johnson,0.89,1.38,42.9,3.3,3.3%,60.0%,3.6%,64.3%,60.7%,56.0%
2019 M15 Cancun R32,L vs Corwin,0.95,0.72,44.2,4.2,0.0%,56.4%,0.0%,55.6%,27.8%,40.0%
2019 M15 Cancun R16,L vs Arconada,0.97,0.91,88.7,8.3,1.8%,50.9%,0.0%,53.8%,37.3%,52.0%
2019 M15 Cancun R32,W vs Patino,1.03,1.32,75.8,2.1,2.4%,56.1%,2.8%,61.1%,52.9%,53.1%
2019 M15 Cancun R32,L vs Newman,0.91,0.73,53.0,2.1,2.4%,64.3%,2.5%,52.5%,38.2%,28.1%
2019 M15 Antalya QF,L vs Zukas,0.98,0.84,60.3,4.1,2.3%,51.2%,0.0%,44.7%,47.2%,41.2%
2019 M15 Antalya R32,W vs Tomescu,1.35,2.20,36.3,2.1,7.1%,71.4%,4.0%,76.0%,41.7%,44.4%
2019 M15 Antalya R16,L vs Samper Montana,1.02,0.89,53.6,2.4,2.1%,45.8%,0.0%,50.0%,44.1%,46.9%
2019 M15 Antalya R32,W vs Agabigun,0.97,1.51,48.8,2.8,0.0%,64.0%,0.0%,62.5%,55.9%,58.8%
2019 M15 Antalya QF,L vs Rodriguez,0.99,0.90,77.7,4.7,0.0%,56.6%,4.3%,54.3%,41.9%,39.5%
2019 M15 Antalya R16,W vs Mejia,1.18,1.39,50.5,2.7,0.0%,68.9%,0.0%,59.0%,38.1%,46.2%
2025 (1 matches),,1.35,1.26,84.3,7.0,3.4%,54.2%,7.4%,55.6%,43.4%,40.8%
2024 (2 matches),,1.19,1.35,53.6,2.2,1.2%,61.7%,2.7%,63.0%,42.1%,43.9%
2022 (1 matches),,1.19,1.10,85.6,8.1,1.5%,61.5%,3.2%,58.1%,40.4%,34.0%
2019 (20 matches),,0.99,1.05,57.5,2.8,1.3%,59.1%,1.7%,58.8%,42.3%,45.1%
2018 (1 matches),,0.95,0.66,41.5,2.0,3.3%,50.0%,0.0%,46.4%,23.3%,50.0%
Career (27 matches),,1.02,1.02,58.5,2.7,1.5%,58.6%,2.1%,57.8%,40.8%,43.0%
