Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Oeiras 3 CH R32,W vs Chidekh,56% (10/18),50% (6/12),2/4,1/2,54% (7/13),1/2,0/0,50% (3/6),67% (4/6)
2024 Vicenza CH R16,W vs Olivieri,80% (8/10),36% (4/11),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2024 Ottignies-Louvain-la-Neuve CH R32,W vs Bonzi,48% (12/25),40% (4/10),2/5,1/3,57% (4/7),0/1,0/0,- (0/0),- (0/0)
2022 Orleans CH R16,W vs Moutet,43% (12/28),17% (2/12),2/2,1/1,56% (5/9),0/1,0/0,80% (8/10),67% (6/9)
2019 M15 Reggio Emilia R32,W vs Obert,40% (8/20),40% (4/10),2/4,1/1,33% (1/3),1/2,0/0,100% (4/4),75% (3/4)
2019 M25 Pensacola FL R32,L vs Mantilla,33% (5/15),25% (1/4),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2019 M15 Orange Park FL QF,L vs Popko,50% (7/14),22% (2/9),0/0,0/0,43% (3/7),0/2,0/1,50% (3/6),20% (1/5)
2019 M15 Orange Park FL R16,W vs Constantin Ignat,58% (7/12),56% (5/9),2/2,1/1,83% (10/12),0/0,0/0,- (0/0),- (0/0)
2019 M15 Orange Park FL R32,W vs Hohmann,78% (7/9),50% (5/10),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 M15 Sunrise FL R32,W vs Johnson,78% (7/9),71% (5/7),2/3,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 M15 Cancun R32,L vs Corwin,70% (7/10),50% (3/6),1/1,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2019 M15 Cancun R16,L vs Arconada,41% (7/17),43% (6/14),1/2,0/0,65% (13/20),3/5,3/4,- (0/0),- (0/0)
2019 M15 Cancun R32,W vs Patino,64% (7/11),71% (5/7),2/5,1/4,56% (5/9),0/0,0/0,44% (4/9),67% (6/9)
2019 M15 Cancun R32,L vs Newman,57% (8/14),20% (1/5),0/0,0/0,70% (7/10),0/2,0/1,- (0/0),- (0/0)
2019 M15 Antalya QF,L vs Zukas,63% (5/8),50% (4/8),1/1,0/0,46% (6/13),0/2,0/1,- (0/0),- (0/0)
2019 M15 Antalya R32,W vs Tomescu,82% (9/11),60% (3/5),2/3,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 M15 Antalya R16,L vs Samper Montana,38% (5/13),83% (5/6),0/0,0/0,60% (9/15),3/5,3/4,33% (2/6),50% (3/6)
2019 M15 Antalya R32,W vs Agabigun,54% (7/13),45% (5/11),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 M15 Antalya QF,L vs Rodriguez,56% (10/18),67% (4/6),1/2,0/0,55% (6/11),3/5,3/4,- (0/0),- (0/0)
2019 M15 Antalya R16,W vs Mejia,79% (11/14),50% (5/10),2/3,1/1,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2025 (1 matches),,55.6%,50.0%,50.0%,50.0%,53.8%,50.0%,-,50.0%,66.7%
2024 (2 matches),,57.1%,38.1%,57.1%,50.0%,50.0%,0.0%,-,-,-
2022 (1 matches),,42.9%,16.7%,100.0%,100.0%,55.6%,0.0%,-,80.0%,66.7%
2019 (20 matches),,58.2%,49.7%,69.4%,66.7%,60.7%,35.3%,52.4%,52.8%,42.9%
2018 (1 matches),,66.7%,75.0%,-,-,44.4%,0.0%,0.0%,-,-
Career (27 matches),,56.4%,47.0%,67.3%,63.6%,57.1%,29.5%,45.8%,57.7%,50.0%
