Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Oeiras 3 CH R32,W vs Chidekh,4.0,4.1,3.9,51.6%,40.0%,45.5%,57.1%,38.3%,20.9%,10.5,8.5,-3.0,-1.8
2024 Karlsruhe CH QF,L vs Piros,4.4,4.6,4.1,56.6%,43.2%,38.9%,42.9%,48.0%,11.0%,4.0,2.7,-3.0,-2.0
2024 Vicenza CH R16,W vs Olivieri,5.7,6.1,5.4,47.6%,58.6%,60.9%,68.8%,56.8%,11.6%,22.5,14.4,0.0,0.0
2024 Ottignies CH R32,W vs Bonzi,4.4,4.3,4.6,52.0%,45.0%,52.2%,57.1%,45.0%,21.3%,16.5,11.1,3.5,2.4
2022 Orleans CH R16,W vs Moutet,5.1,5.6,4.6,40.0%,61.9%,50.0%,53.3%,52.3%,17.9%,9.0,3.9,-4.0,-2.2
Career (5 matches),,4.6,4.8,4.5,50.0%,50.5%,49.6%,54.9%,48.1%,17.2%,12.5,7.7,-1.3,-0.9
