Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Whitney Osuigwe [USA],2,2,50.0%,2,0,2,0.0%,2021,2025,3,1.01,2.5%,4.9%,54.4%,58.6%,49.5%,54.4%,45.9%,56.5%,56.5%
4,Sophie Chang [USA],0,4,0.0%,3,0,3,0.0%,2021,2024,0,,,,,,,,,,
3,Anna Sinclair Rogers [USA],2,1,66.7%,2,0,2,0.0%,2023,2026,2,1.19,3.0%,6.0%,60.2%,67.0%,57.6%,63.3%,43.7%,58.3%,64.3%
3,Ye Xin Ma [CHN],2,1,66.7%,1,1,0,100.0%,2024,2026,2,0.87,1.9%,9.3%,52.3%,60.7%,45.1%,53.3%,40.7%,40.0%,28.6%
3,Varvara Lepchenko [USA],3,0,100.0%,1,1,0,100.0%,2024,2025,3,1.22,5.1%,6.5%,58.4%,71.2%,49.4%,62.1%,46.1%,61.1%,40.0%
3,Marina Stakusic [CAN],0,3,0.0%,0,0,0,-,2022,2025,1,0.66,6.1%,6.1%,51.0%,60.0%,33.3%,46.9%,35.2%,28.6%,16.7%
3,Tatiana Prozorova [RUS],3,0,100.0%,0,0,0,-,2023,2025,1,1.70,6.4%,2.1%,61.7%,72.4%,61.1%,68.1%,54.2%,66.7%,71.4%
3,Carol Zhao [CAN],1,2,33.3%,2,2,0,100.0%,2023,2025,2,0.93,3.5%,8.8%,53.2%,63.7%,38.8%,52.0%,44.4%,25.0%,47.6%
3,Hanna Chang [USA],1,2,33.3%,1,1,0,100.0%,2021,2025,1,2.09,7.0%,9.3%,46.5%,85.0%,60.9%,72.1%,58.3%,0.0%,62.5%
3,Caty Mcnally [USA],0,3,0.0%,0,0,0,-,2021,2025,2,0.65,0.9%,3.8%,71.7%,42.1%,36.7%,40.6%,38.7%,29.4%,50.0%
3,Ayana Akli [USA],1,2,33.3%,1,0,1,0.0%,2024,2025,2,1.00,1.8%,8.8%,59.6%,57.4%,45.7%,52.6%,47.3%,46.2%,40.9%
3,Alana Smith [USA],2,1,66.7%,0,0,0,-,2023,2025,1,1.43,2.3%,9.1%,56.8%,76.0%,42.1%,61.4%,55.4%,0.0%,40.0%
3,Rebecca Marino [CAN],0,3,0.0%,3,0,3,0.0%,2021,2024,1,0.77,6.9%,7.8%,55.2%,65.6%,51.9%,59.5%,31.4%,85.7%,50.0%
3,Robin Anderson [USA],0,3,0.0%,0,0,0,-,2022,2024,2,0.79,2.6%,7.8%,57.5%,58.0%,38.5%,49.7%,39.7%,60.0%,33.3%
3,Alycia Parks [USA],1,2,33.3%,2,0,2,0.0%,2021,2024,1,0.82,2.5%,2.5%,53.2%,66.7%,64.9%,65.8%,28.0%,33.3%,16.7%
