Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2023 Hamburg R32,L vs Trevisan,8.1%,16.2%,29.6%,21.4%,21.4%,18.2%,66.7%,12.5%,0.0%,0.0%,18.8%,37.5%,11.1%,42.9%,40.0%,-119
2022 Indian Wells R128,L vs Alexandrova,22.4%,23.5%,37.8%,29.1%,30.9%,41.0%,56.0%,30.0%,25.0%,14.6%,14.6%,34.3%,6.7%,34.6%,50.0%,-48
Career (2 matches),,18.5%,21.5%,35.6%,27.5%,29.0%,36.0%,58.1%,26.3%,20.0%,10.5%,15.8%,35.3%,8.3%,36.4%,44.4%,-14
