Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 Hamburg R32,L vs Trevisan,0.0%,-,4.2%,0.0%,8.9%,10.0%,16.7%,5.1%,0.0%,3.5%,40.0%,-6,42
2022 Indian Wells R128,L vs Alexandrova,0.0%,-,2.5%,60.0%,11.5%,14.3%,0.0%,2.0%,7.7%,0.7%,0.0%,0,20
Career (2 matches),,0.0%,-,2.9%,37.5%,10.8%,12.9%,16.7%,3.1%,5.0%,1.6%,28.6%,-2,27
