Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,34,23,11,67.6%,48-19,71.6%,354-251,58.5%,3-3,50.0%,34,75.9%,39.2%,7.5%,6.2%,57.4%,69.5%,49.0%,60.7%,45.7%,53.0%,1.16,F (3x)
2024,46,28,18,60.9%,60-36,62.5%,485-382,55.9%,2-4,33.3%,0,,,,,,,,,,,,F (2x)
2023,50,29,21,58.0%,62-39,61.4%,516-408,55.8%,5-6,45.5%,0,,,,,,,,,,,,W (W15 Monastir)
2022,37,26,11,70.3%,56-24,70.0%,425-297,58.9%,4-2,66.7%,0,,,,,,,,,,,,W (2x)
2019,45,26,19,57.8%,57-38,60.0%,472-393,54.6%,4-7,36.4%,0,,,,,,,,,,,,F (W60 Shenzhen)
2018,31,19,12,61.3%,42-26,61.8%,338-287,54.1%,4-3,57.1%,3,60.0%,38.5%,2.7%,7.4%,59.5%,61.4%,45.0%,54.7%,46.1%,50.3%,1.02,W (Tianjin $25K)
2017,40,26,14,65.0%,58-31,65.2%,446-337,57.0%,2-4,33.3%,2,79.2%,43.5%,9.6%,7.5%,52.1%,80.3%,47.1%,64.4%,46.1%,54.7%,1.29,F (3x)
2016,54,36,18,66.7%,72-37,66.1%,547-400,57.8%,2-2,50.0%,1,63.6%,27.3%,1.6%,4.7%,45.3%,69.0%,48.6%,57.8%,38.2%,47.1%,0.90,W (Nanjing $10K)
2015,28,16,12,57.1%,36-25,59.0%,295-249,54.2%,3-3,50.0%,0,,,,,,,,,,,,SF (2x)
2014,38,25,13,65.8%,55-29,65.5%,429-321,57.2%,4-1,80.0%,6,-,-,9.4%,3.4%,55.5%,74.5%,47.6%,62.5%,44.2%,53.1%,1.18,W (Bendigo 50K)
2013,24,13,11,54.2%,29-23,55.8%,262-232,53.0%,1-5,16.7%,0,,,,,,,,,,,,F (Goyang 25K)
2012,15,7,8,46.7%,16-17,48.5%,153-149,50.7%,0-3,0.0%,0,,,,,,,,,,,,F (Kofu 10K)
2011,4,2,2,50.0%,5-4,55.6%,39-37,51.3%,0-0,-,0,,,,,,,,,,,,R16 (2x)
Career,446,276,170,61.9%,596-348,63.1%,4761-3743,56.0%,34-43,44.2%,46,74.7%,39.1%,7.5%,5.8%,56.7%,70.3%,48.4%,60.8%,45.3%,52.8%,1.16,
