Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2012 Miami R128,L vs Mahut,41% (7/17),57% (4/7),2/3,35% (6/17),33% (2/6),3/4,1/1,3/4,0/0,2/2
2012 Buenos Aires QF,L vs Ferrer,11% (1/9),0% (0/1),0/3,44% (4/9),25% (1/4),0/0,0/0,0/0,0/0,0/0
2012 Buenos Aires R16,W vs Ramos,8% (1/12),0% (0/1),0/0,17% (2/12),100% (2/2),0/0,0/0,2/2,0/0,0/0
2012 Sao Paulo R32,L vs Andreev,0% (0/9),- (0/0),0/2,75% (6/8),50% (3/6),0/0,0/0,0/1,0/0,0/0
2012 Santiago R16,L vs Souza,40% (4/10),75% (3/4),0/4,64% (7/11),29% (2/7),1/3,0/0,3/4,0/0,2/2
2012 Santiago R32,W vs Riba,40% (4/10),100% (4/4),1/2,30% (3/10),33% (1/3),2/4,2/3,0/0,1/1,0/0
2011 Wimbledon R32,L vs Tsonga,7% (1/14),0% (0/1),0/3,36% (5/14),20% (1/5),0/0,0/0,2/3,0/0,0/1
2009 Shanghai R16,L vs Davydenko,10% (1/10),100% (1/1),1/2,45% (5/11),20% (1/5),1/1,0/0,1/3,0/0,1/2
2009 US Open R16,W vs Tsonga,20% (4/20),50% (2/4),0/1,25% (5/20),80% (4/5),1/1,1/1,3/3,0/0,0/0
2009 US Open R128,W vs Massu,85% (11/13),55% (6/11),0/2,21% (3/14),33% (1/3),3/5,2/3,0/0,1/2,0/0
2009 Canada R64,W vs Raonic,25% (4/16),25% (1/4),0/1,25% (4/16),75% (3/4),1/1,1/1,1/1,1/1,0/0
2009 Roland Garros SF,L vs Soderling,26% (7/27),57% (4/7),0/3,23% (6/26),33% (2/6),2/3,1/1,1/2,1/1,0/0
2009 Roland Garros R16,W vs Hanescu,38% (5/13),100% (5/5),0/0,0% (0/13),- (0/0),5/5,3/3,0/0,1/1,0/0
2009 Rome SF,L vs Nadal,11% (1/9),100% (1/1),1/3,56% (5/9),20% (1/5),0/1,0/0,1/2,0/0,1/1
2009 Australian Open R32,W vs Gasquet,27% (8/30),75% (6/8),1/5,33% (10/30),40% (4/10),3/4,0/1,2/3,0/0,1/1
2008 Beijing Olympics F,L vs Nadal,13% (2/16),0% (0/2),0/2,43% (6/14),67% (4/6),0/0,0/0,2/2,0/0,1/1
2008 Beijing Olympics SF,W vs Blake,14% (3/21),100% (3/3),0/1,24% (5/21),60% (3/5),2/3,2/2,6/7,1/1,6/6
2007 Masters Cup RR,W vs Federer,18% (3/17),33% (1/3),0/1,25% (4/16),75% (3/4),1/1,1/1,2/2,1/1,1/1
2007 Rome F,L vs Nadal,25% (2/8),50% (1/2),1/5,63% (5/8),0% (0/5),1/1,0/0,1/1,0/0,0/0
2007 Rome SF,W vs Volandri,57% (4/7),100% (4/4),0/0,25% (2/8),100% (2/2),4/4,2/2,0/0,1/1,0/0
2012 (6 matches),,25.4%,64.7%,21.4%,41.8%,39.3%,54.5%,75.0%,72.7%,100.0%,100.0%
2011 (1 matches),,7.1%,0.0%,0.0%,35.7%,20.0%,-,-,66.7%,-,0.0%
2009 (8 matches),,29.7%,63.4%,17.6%,27.3%,42.1%,76.2%,80.0%,64.3%,80.0%,75.0%
2008 (2 matches),,13.5%,60.0%,0.0%,31.4%,63.6%,66.7%,100.0%,88.9%,100.0%,100.0%
2007 (7 matches),,34.1%,77.4%,8.3%,27.0%,50.0%,90.5%,80.0%,100.0%,66.7%,100.0%
Career (41 matches),,26.7%,66.4%,13.4%,32.5%,36.3%,81.0%,77.1%,75.0%,68.8%,84.0%
