Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,272,166,106,61.0%,419-303,58.0%,3751-3500,51.7%,71-58,55.0%,256,83.0%,20.3%,8.6%,4.9%,61.2%,74.0%,51.5%,65.2%,35.8%,50.6%,1.03
Clay,240,168,72,70.0%,399-206,66.0%,3207-2654,54.7%,55-27,67.1%,217,81.5%,27.0%,7.4%,5.1%,60.9%,73.4%,51.0%,64.6%,39.6%,52.0%,1.12
Grass,37,23,14,62.2%,73-52,58.4%,671-639,51.2%,17-11,60.7%,35,87.7%,15.3%,11.9%,4.4%,61.5%,78.0%,54.8%,69.1%,32.2%,50.4%,1.04
Carpet,28,16,12,57.1%,42-38,52.5%,429-408,51.3%,11-9,55.0%,25,85.3%,17.4%,11.9%,6.3%,57.2%,78.1%,49.5%,65.9%,33.6%,50.1%,0.98
Grand Slams,114,74,40,64.9%,257-163,61.2%,2201-1971,52.8%,39-30,56.5%,114,84.1%,21.4%,9.7%,4.5%,61.5%,74.9%,52.4%,66.3%,36.2%,51.1%,1.07
Masters,156,88,68,56.4%,200-165,54.8%,1860-1761,51.4%,30-34,46.9%,152,81.2%,21.8%,7.2%,5.0%,60.6%,73.0%,50.8%,64.3%,37.2%,50.6%,1.04
Other Tours,275,189,86,68.7%,403-234,63.3%,3407-2967,53.5%,73-35,67.6%,262,83.3%,23.1%,8.6%,5.4%,60.7%,74.7%,51.2%,65.5%,37.1%,51.4%,1.07
Best of 5,145,93,52,64.1%,324-208,60.9%,2781-2508,52.6%,50-39,56.2%,120,83.8%,20.6%,9.6%,4.5%,61.5%,74.7%,52.0%,65.9%,35.7%,50.8%,1.05
Best of 3,432,280,152,64.8%,609-391,60.9%,5277-4693,52.9%,104-66,61.2%,413,82.5%,23.0%,8.1%,5.3%,60.6%,74.1%,51.2%,65.1%,37.3%,51.2%,1.07
Finals,24,13,11,54.2%,27-33,45.0%,294-300,49.5%,4-7,36.4%,23,82.3%,17.7%,6.7%,3.9%,61.8%,73.7%,46.9%,63.4%,34.9%,49.4%,0.95
Semi-finals,39,22,17,56.4%,55-43,56.1%,493-448,52.4%,6-5,54.5%,38,82.0%,22.6%,7.9%,4.3%,63.2%,73.0%,50.8%,64.8%,36.7%,50.8%,1.04
Quarter-finals,68,39,29,57.4%,94-76,55.3%,876-836,51.2%,14-13,51.9%,66,81.1%,21.4%,7.2%,4.3%,61.2%,72.6%,50.5%,64.0%,36.5%,50.2%,1.01
vs Righties,517,337,180,65.2%,843-530,61.4%,7239-6423,53.0%,133-92,59.1%,475,83.0%,22.5%,8.6%,5.1%,60.8%,74.4%,51.4%,65.4%,37.0%,51.1%,1.07
vs Lefties,60,36,24,60.0%,90-69,56.6%,819-778,51.3%,21-13,61.8%,58,82.8%,19.8%,8.1%,4.4%,62.0%,73.1%,51.9%,65.1%,35.8%,50.4%,1.03
vs Top 10,77,27,50,35.1%,82-135,37.8%,994-1175,45.8%,19-17,52.8%,73,76.8%,14.7%,7.3%,4.3%,61.4%,70.9%,47.2%,61.7%,32.8%,47.6%,0.86
