Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2012 Miami R128,L vs Mahut,0.97,0.88,86.1,3.4,-,66.1%,-,57.1%,31.7%,37.5%
2012 Buenos Aires QF,L vs Ferrer,0.96,0.55,48.4,2.2,-,58.1%,-,53.3%,25.9%,25.0%
2012 Buenos Aires R16,W vs Ramos,1.35,1.20,65.9,2.9,-,71.7%,-,68.3%,27.5%,25.6%
2012 Sao Paulo R32,L vs Andreev,1.01,0.30,39.6,2.1,-,51.6%,-,51.6%,13.6%,15.0%
2012 Santiago R16,L vs Souza,0.95,0.75,48.8,2.1,-,41.0%,-,58.3%,45.9%,34.3%
2012 Santiago R32,W vs Riba,1.30,1.55,43.6,2.7,-,66.7%,-,54.8%,41.9%,51.7%
2011 Wimbledon R32,L vs Tsonga,0.81,0.41,21.8,2.1,7.5%,62.5%,0.0%,66.7%,15.8%,20.6%
2009 Shanghai R16,L vs Davydenko,1.14,0.54,49.4,2.3,13.9%,63.9%,9.1%,54.5%,20.0%,18.2%
2009 US Open R16,W vs Tsonga,1.14,1.31,43.1,3.2,6.9%,72.2%,4.8%,69.8%,34.3%,31.7%
2009 US Open R128,W vs Massu,0.96,1.52,34.4,2.2,19.0%,71.4%,13.2%,63.2%,53.8%,49.0%
2009 Canada R64,W vs Raonic,1.24,1.16,72.7,11.2,13.8%,72.4%,3.9%,60.8%,26.8%,35.2%
2009 Roland Garros SF,L vs Soderling,1.20,1.10,62.6,11.8,4.7%,66.3%,11.8%,61.8%,31.8%,33.8%
2009 Roland Garros R16,W vs Hanescu,1.54,3.13,19.8,2.0,10.8%,75.7%,6.7%,83.3%,36.8%,48.6%
2009 Rome SF,L vs Nadal,0.83,0.52,36.5,2.1,7.4%,66.7%,0.0%,41.7%,33.3%,22.7%
2009 Australian Open R32,W vs Gasquet,1.12,1.05,67.8,12.7,10.4%,69.8%,3.1%,58.8%,37.2%,29.4%
2008 Beijing Olympics F,L vs Nadal,0.99,0.51,27.0,2.0,12.7%,67.3%,3.8%,51.9%,21.7%,19.5%
2008 Beijing Olympics SF,W vs Blake,1.08,1.07,78.0,1000.0,13.7%,72.6%,1.5%,60.0%,32.9%,33.3%
2007 Masters Cup RR,W vs Federer,1.36,1.10,65.6,4.4,5.2%,69.0%,3.9%,66.7%,28.6%,23.3%
2007 Rome F,L vs Nadal,0.91,0.50,31.0,2.1,3.1%,40.6%,10.7%,53.6%,26.1%,33.3%
2007 Rome SF,W vs Volandri,1.54,2.39,29.3,2.2,7.7%,57.7%,3.8%,80.8%,47.6%,47.6%
2012 (6 matches),,1.09,0.87,60.1,2.5,0.0%,60.3%,0.0%,57.8%,32.3%,33.0%
2011 (1 matches),,0.81,0.41,21.8,2.1,7.5%,62.5%,0.0%,66.7%,15.8%,20.6%
2009 (8 matches),,1.15,1.19,53.2,3.3,10.1%,69.8%,6.6%,62.1%,35.1%,34.6%
2008 (2 matches),,1.04,0.81,56.7,4.0,13.3%,70.3%,2.6%,56.4%,28.4%,27.9%
2007 (7 matches),,1.22,1.25,38.1,2.5,11.0%,63.1%,7.7%,68.0%,35.7%,35.2%
Career (41 matches),,1.09,0.98,50.7,2.8,8.6%,63.6%,5.8%,61.6%,33.4%,33.4%
