Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2011 Wimbledon R32,L vs Tsonga,21,9,2.3,14.2%,6.1%,18,9,2.0,15.9%,8.0%,13.3%,2.7%,3.7,32.4%,8.8%
2010 Australian Open R16,L vs Roddick,81,42,1.9,29.0%,15.1%,64,34,1.9,28.4%,15.1%,16.4%,10.7%,4.1,23.3%,5.7%
2009 Paris Masters R16,L vs Del Potro,55,38,1.4,25.6%,17.7%,42,35,1.2,22.1%,18.4%,14.7%,6.8%,1.5,15.3%,10.2%
2009 Shanghai Masters R16,L vs Davydenko,26,24,1.1,22.4%,20.7%,18,22,0.8,17.5%,21.4%,10.7%,4.9%,1.7,23.3%,13.8%
2009 Beijing R16,L vs Safin,15,19,0.8,14.2%,17.9%,14,17,0.8,15.4%,18.7%,8.8%,5.5%,2.2,22.6%,10.4%
2009 US Open R16,W vs Tsonga,40,31,1.3,15.3%,11.8%,32,27,1.2,13.7%,11.6%,9.9%,3.9%,1.2,18.3%,14.9%
2009 US Open R128,W vs Massu,42,37,1.1,23.0%,20.2%,29,35,0.8,18.6%,22.4%,10.3%,7.1%,0.4,10.4%,23.5%
2009 Canada Masters R64,W vs Raonic,33,23,1.4,15.1%,10.5%,23,19,1.2,12.6%,10.4%,9.3%,2.2%,1.7,27.9%,16.4%
2009 Washington SF,L vs Del Potro,25,37,0.7,15.4%,22.8%,20,31,0.6,14.6%,22.6%,10.9%,3.6%,1.0,17.9%,17.9%
2009 Roland Garros SF,L vs Soderling,63,55,1.1,19.4%,17.0%,50,50,1.0,17.9%,17.9%,11.4%,5.0%,1.5,20.7%,13.6%
2009 Roland Garros QF,W vs Murray,28,24,1.2,23.9%,20.5%,24,23,1.0,22.2%,21.3%,16.7%,5.6%,0.4,12.0%,29.9%
2009 Roland Garros R16,W vs Hanescu,52,19,2.7,36.6%,13.4%,46,19,2.4,34.8%,14.4%,26.5%,6.8%,1.3,11.3%,8.5%
2009 Rome Masters SF,L vs Nadal,18,29,0.6,18.6%,29.9%,16,27,0.6,17.4%,29.3%,10.9%,6.5%,0.9,16.5%,17.5%
2009 Australian Open R32,W vs Gasquet,86,56,1.5,22.5%,14.7%,72,49,1.5,21.0%,14.3%,12.2%,7.3%,1.8,22.3%,12.0%
2008 Beijing Olympics F,L vs Nadal,31,39,0.8,16.0%,20.1%,22,38,0.6,12.4%,21.5%,10.2%,2.3%,1.8,20.1%,11.3%
2008 Beijing Olympics SF,W vs Blake,51,53,1.0,18.8%,19.6%,40,48,0.8,16.7%,20.0%,11.3%,5.4%,1.0,14.0%,14.4%
2008 Roland Garros QF,L vs Federer,16,28,0.6,11.5%,20.1%,13,28,0.5,10.2%,22.0%,7.9%,2.4%,1.2,27.3%,22.3%
2007 Masters Cup RR,W vs Federer,37,28,1.3,18.4%,13.9%,32,25,1.3,17.2%,13.4%,10.2%,5.4%,1.2,17.4%,14.4%
2007 Wimbledon R32,L vs Tipsarevic,59,30,2.0,19.7%,10.0%,38,27,1.4,14.6%,10.3%,9.6%,4.2%,1.5,19.4%,12.7%
2007 Rome Masters F,L vs Nadal,16,28,0.6,15.4%,26.9%,12,26,0.5,12.6%,27.4%,9.5%,3.2%,1.7,18.3%,10.6%
Career (50 matches),,1945,1653,1.2,20.0%,17.0%,1531,1453,1.1,17.9%,17.0%,11.8%,5.1%,1.3,17.8%,14.0%
