Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Cleveland R16,L vs Lys,0.0%,-,2.4%,66.7%,11.9%,31.3%,0.0%,17.2%,50.0%,3.5%,16.7%,154,180
2025 Wimbledon R128,L vs Swiatek,0.0%,-,4.0%,75.0%,18.8%,40.0%,0.0%,10.8%,42.9%,7.6%,66.7%,110,79
2025 Indian Wells R32,L vs Kartal,0.0%,-,4.4%,66.7%,21.0%,23.3%,0.0%,14.5%,33.3%,2.9%,28.6%,134,90
2025 Doha Q2,L vs Parks,0.0%,-,2.6%,100.0%,25.0%,27.3%,0.0%,8.0%,0.0%,1.1%,0.0%,-3,42
2025 Australian Open Q3,W vs Micic,0.0%,-,7.7%,100.0%,20.4%,28.0%,0.0%,30.3%,71.4%,4.1%,66.7%,196,145
2025 Brisbane F,L vs Sabalenka,0.0%,-,3.6%,66.7%,20.0%,27.3%,100.0%,11.9%,25.0%,6.1%,40.0%,196,173
2025 Brisbane QF,W vs Krueger,0.0%,-,9.4%,69.2%,39.7%,45.0%,0.0%,17.9%,21.1%,2.2%,50.0%,168,99
2024 Merida SF,L vs Li,0.0%,-,2.4%,75.0%,12.8%,22.2%,0.0%,10.2%,27.3%,3.7%,12.5%,133,114
2024 Seoul R16,W vs Alexandrova,0.0%,-,0.7%,0.0%,17.9%,42.9%,0.0%,11.9%,25.0%,2.1%,33.3%,-3,83
2023 Australian Open R128,L vs Gadecki,0.0%,-,6.0%,71.4%,16.7%,36.4%,100.0%,15.8%,16.7%,0.8%,0.0%,155,94
Last 52 Weeks (2 matches),,0.0%,-,3.1%,71.4%,14.3%,33.3%,0.0%,14.7%,46.2%,5.2%,46.7%,136,138
Career (10 matches),,0.0%,-,4.3%,75.9%,20.0%,30.1%,40.0%,14.9%,29.1%,3.4%,38.2%,131,113
