Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Cleveland R16,L vs Lys,18,39,0.5,14.2%,30.7%,16,28,0.6,14.5%,25.5%,7.3%,7.3%,0.8,7.9%,9.4%
2025 Wimbledon R128,L vs Swiatek,16,22,0.7,15.8%,21.8%,13,17,0.8,15.1%,19.8%,7.0%,8.1%,0.9,13.9%,15.8%
2025 Indian Wells R32,L vs Kartal,34,35,1.0,24.8%,25.5%,33,31,1.1,25.2%,23.7%,19.1%,6.1%,1.3,11.7%,8.8%
2025 Doha Q2,L vs Parks,4,18,0.2,3.5%,15.7%,3,12,0.3,3.4%,13.5%,2.2%,1.1%,1.1,24.3%,21.7%
2025 Australian Open Q3,W vs Micic,34,22,1.5,23.8%,15.4%,27,18,1.5,23.1%,15.4%,11.1%,10.3%,0.9,14.0%,15.4%
2025 Brisbane F,L vs Sabalenka,26,38,0.7,15.7%,22.9%,16,31,0.5,11.1%,21.5%,6.9%,4.2%,1.4,14.5%,10.2%
2025 Brisbane QF,W vs Krueger,28,21,1.3,20.1%,15.1%,27,20,1.4,20.3%,15.0%,14.3%,6.0%,1.1,10.8%,10.1%
2024 Merida SF,L vs Li,11,41,0.3,6.7%,25.0%,9,38,0.2,5.9%,24.8%,2.0%,3.9%,0.6,9.1%,16.5%
2024 Seoul R16,W vs Alexandrova,16,19,0.8,11.9%,14.2%,11,13,0.8,9.7%,11.5%,3.5%,6.2%,0.4,9.0%,25.4%
2023 Australian Open R128,L vs Gadecki,11,27,0.4,9.4%,23.1%,8,23,0.3,8.2%,23.5%,6.1%,2.0%,0.9,15.4%,17.1%
Career (10 matches),,198,282,0.7,14.7%,21.0%,163,231,0.7,13.9%,19.7%,8.2%,5.5%,0.9,12.8%,14.8%
