Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,207,98,109,47.3%,210-241,46.6%,1979-2167,47.7%,27-18,60.0%,115,-,-,2.6%,6.4%,60.1%,58.9%,43.8%,52.9%,43.2%,48.0%,0.92
Clay,156,93,63,59.6%,203-144,58.5%,1724-1493,53.6%,15-18,45.5%,95,-,-,2.9%,5.8%,59.4%,62.4%,45.4%,55.5%,47.1%,51.2%,1.06
Grass,28,14,14,50.0%,31-34,47.7%,305-307,49.8%,2-3,40.0%,18,-,-,3.2%,5.7%,59.4%,67.6%,45.2%,58.5%,42.1%,50.4%,1.01
Carpet,3,1,2,33.3%,2-5,28.6%,32-36,47.1%,0-2,0.0%,1,-,-,0.0%,18.9%,64.2%,64.7%,31.6%,52.8%,19.5%,38.3%,0.41
Grand Slams,69,36,33,52.2%,79-77,50.6%,735-736,50.0%,5-4,55.6%,63,-,-,3.1%,5.5%,59.2%,62.2%,44.5%,55.0%,44.6%,49.8%,0.99
Premiers,126,49,77,38.9%,114-164,41.0%,1189-1407,45.8%,19-16,54.3%,67,-,-,2.0%,6.6%,61.6%,58.0%,43.3%,52.4%,42.6%,47.5%,0.90
Internationals,141,88,53,62.4%,183-124,59.6%,1513-1306,53.7%,19-16,54.3%,80,-,-,3.1%,6.3%,58.8%,63.4%,45.6%,56.1%,47.5%,51.7%,1.08
Finals,8,4,4,50.0%,10-9,52.6%,93-93,50.0%,3-1,75.0%,4,-,-,1.5%,9.3%,57.2%,60.5%,37.3%,50.6%,48.4%,49.5%,0.98
Semi-finals,16,8,8,50.0%,18-16,52.9%,166-154,51.9%,2-2,50.0%,8,-,-,2.1%,5.2%,59.7%,61.2%,46.6%,55.3%,45.7%,50.4%,1.02
Quarter-finals,33,16,17,48.5%,34-41,45.3%,340-345,49.6%,2-4,33.3%,17,-,-,2.4%,6.2%,60.7%,60.0%,44.1%,53.8%,44.9%,49.4%,0.97
vs Righties,347,182,165,52.4%,393-371,51.4%,3539-3509,50.2%,36-38,48.6%,202,-,-,2.7%,6.2%,60.0%,61.0%,43.9%,54.2%,44.6%,49.4%,0.97
vs Lefties,40,17,23,42.5%,39-51,43.3%,407-443,47.9%,6-3,66.7%,24,-,-,3.3%,6.0%,58.2%,62.5%,48.4%,56.6%,44.6%,50.5%,1.03
vs Top 10,40,9,31,22.5%,22-65,25.3%,308-482,39.0%,3-3,50.0%,25,-,-,2.2%,6.1%,59.7%,57.3%,41.4%,50.9%,37.5%,44.2%,0.76
