Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2012,7,2,5,28.6%,2-11,15.4%,42-75,35.9%,0-1,0.0%,5,-,-,1.1%,8.9%,52.5%,52.4%,39.1%,46.1%,41.6%,43.7%,0.77,R16 (Bogota)
2011,32,17,15,53.1%,37-32,53.6%,316-287,52.4%,2-1,66.7%,28,-,-,3.3%,6.9%,57.2%,64.4%,45.0%,56.1%,45.2%,50.5%,1.03,W (Acapulco)
2010,42,21,21,50.0%,46-48,48.9%,429-445,49.1%,4-9,30.8%,39,-,-,3.3%,5.5%,60.1%,60.1%,45.1%,54.1%,45.8%,49.9%,1.00,F (Bastad)
2009,50,30,20,60.0%,63-47,57.3%,541-483,52.8%,5-6,45.5%,44,-,-,3.8%,6.0%,58.7%,65.6%,44.8%,57.0%,44.7%,50.9%,1.04,F (Bogota)
2008,40,19,21,47.5%,41-45,47.7%,397-399,49.9%,4-6,40.0%,35,-,-,2.0%,5.1%,62.5%,59.2%,46.5%,54.4%,44.6%,49.5%,0.98,W (Fes)
2007,57,33,24,57.9%,74-56,56.9%,624-560,52.7%,6-3,66.7%,36,-,-,1.4%,6.1%,61.9%,57.7%,44.1%,52.5%,44.4%,48.5%,0.94,W (2x)
2006,41,17,24,41.5%,39-50,43.8%,390-454,46.2%,7-6,53.8%,26,-,-,2.1%,7.0%,59.8%,60.2%,42.9%,53.2%,43.6%,48.5%,0.93,QF (3x)
2005,59,34,25,57.6%,77-61,55.8%,665-617,51.9%,7-5,58.3%,6,-,-,3.2%,6.7%,56.3%,59.3%,39.7%,50.7%,48.4%,49.5%,0.98,F (Hobart)
2004,45,24,21,53.3%,51-46,52.6%,439-468,48.4%,9-1,90.0%,9,-,-,4.3%,7.1%,56.9%,67.6%,45.4%,58.0%,43.1%,50.5%,1.03,QF (4x)
2003,12,5,7,41.7%,9-16,36.0%,117-128,47.8%,0-3,0.0%,1,-,-,1.8%,4.4%,57.5%,58.5%,47.9%,54.0%,40.2%,47.6%,0.87,QF (Estoril)
2002,7,4,3,57.1%,7-8,46.7%,66-62,51.6%,0-0,-,0,,,,,,,,,,,,SF (Casablanca)
2001,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R128 (Miami)
2000,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,0,,,,,,,,,,,,
Career,394,206,188,52.3%,446-424,51.3%,4040-4003,50.2%,44-41,51.8%,229,-,-,2.8%,6.1%,59.8%,61.2%,44.6%,54.5%,44.7%,49.6%,0.98,
