Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2012 Rome Q2,L vs Lucic,1.00,0.90,85.1,6.6,-,63.8%,-,42.9%,41.7%,42.1%
2012 Madrid Q1,L vs Rodionova,0.78,0.85,68.7,6.3,-,58.5%,-,58.3%,45.1%,45.8%
2012 Miami R128,L vs Arvidsson,0.92,0.79,61.6,2.4,-,48.6%,-,50.0%,37.1%,51.6%
2012 Indian Wells R64,L vs Sharapova,0.94,0.53,32.2,2.2,-,34.8%,-,28.6%,40.0%,36.4%
2012 Bogota R16,L vs Panova,0.95,0.75,51.8,2.7,-,40.6%,-,46.7%,42.9%,45.5%
2012 Bogota R32,W vs Woerle,1.05,1.27,72.8,4.0,-,70.3%,-,56.3%,43.2%,43.9%
2012 Australian Open R128,L vs Sharapova,1.04,0.48,34.2,2.2,-,27.8%,-,25.0%,36.4%,31.8%
2011 Beijing R64,L vs Razzano,1.04,0.55,41.4,2.1,-,50.0%,-,54.5%,20.7%,30.8%
2011 Cincinnati R64,L vs Peng,0.93,0.86,63.1,3.2,-,55.8%,-,58.3%,38.2%,41.5%
2012 (7 matches),,0.95,0.80,63.9,3.1,-,53.3%,-,46.2%,41.5%,43.3%
2011 (2 matches),,0.97,0.76,56.0,2.5,-,53.9%,-,57.1%,32.1%,38.0%
Career (9 matches),,0.95,0.79,62.0,3.0,-,53.4%,-,48.8%,39.3%,42.0%
