Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Iveta Benesova [CZE],2,6,25.0%,1,1,0,100.0%,2003,2011,0,,,,,,,,,,
6,Victoria Azarenka [BLR],3,3,50.0%,0,0,0,-,2007,2011,5,0.90,3.9%,6.3%,55.3%,58.2%,37.7%,49.0%,46.1%,50.0%,51.9%
6,Daniela Hantuchova [SVK],1,5,16.7%,1,0,1,0.0%,2005,2011,5,0.61,1.8%,7.4%,60.9%,56.1%,41.4%,50.4%,30.2%,39.4%,27.3%
6,Flavia Pennetta [ITA],4,2,66.7%,1,1,0,100.0%,2001,2010,4,1.01,3.3%,6.6%,59.5%,63.9%,52.0%,59.1%,41.4%,61.5%,21.4%
6,Alona Bondarenko [UKR],3,3,50.0%,0,0,0,-,2005,2010,5,0.93,2.1%,3.2%,63.6%,50.0%,46.6%,48.8%,47.7%,42.5%,51.4%
6,Vera Zvonareva [RUS],1,5,16.7%,0,0,0,-,2001,2010,3,0.78,2.0%,8.9%,55.4%,60.7%,31.1%,47.5%,40.9%,45.2%,36.0%
5,Maria Sharapova [RUS],1,4,20.0%,0,0,0,-,2004,2012,3,0.73,0.6%,6.7%,54.5%,50.5%,38.3%,44.9%,40.1%,48.4%,35.0%
5,Marion Bartoli [FRA],0,5,0.0%,1,0,1,0.0%,2005,2011,3,0.75,4.3%,4.3%,58.9%,60.4%,32.8%,49.1%,38.0%,51.9%,53.8%
5,Anabel Medina Garrigues [ESP],3,2,60.0%,3,3,0,100.0%,2005,2011,3,1.09,1.9%,5.6%,61.2%,63.4%,38.6%,53.7%,50.2%,44.0%,51.7%
5,Patty Schnyder [SUI],0,5,0.0%,2,1,1,50.0%,2005,2010,4,0.80,3.3%,4.4%,60.1%,50.6%,43.1%,47.6%,41.7%,47.7%,35.7%
5,Maria Kirilenko [RUS],0,5,0.0%,1,0,1,0.0%,2003,2010,4,0.76,2.5%,7.4%,61.5%,55.2%,46.8%,51.9%,36.3%,57.1%,45.0%
5,Jelena Jankovic [SRB],1,4,20.0%,3,2,1,66.7%,2004,2010,4,0.85,1.0%,6.1%,60.0%,58.6%,43.5%,52.6%,40.2%,54.8%,27.5%
5,Nadia Petrova [RUS],2,3,40.0%,0,0,0,-,2004,2009,3,0.67,2.0%,6.0%,56.8%,63.7%,37.2%,52.3%,32.1%,52.0%,38.5%
5,Svetlana Kuznetsova [RUS],2,3,40.0%,2,2,0,100.0%,2004,2009,2,0.81,0.7%,5.1%,62.0%,47.1%,44.2%,46.0%,43.6%,45.8%,56.3%
5,Jill Craybas [USA],2,3,40.0%,1,1,0,100.0%,2002,2009,1,0.81,0.0%,1.5%,75.8%,54.0%,31.3%,48.5%,41.6%,37.5%,42.9%
