Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,1,0,1,0.0%,1-1,50.0%,9-9,50.0%,0-0,-,1,84.6%,8.3%,10.1%,2.0%,56.6%,69.6%,51.2%,61.6%,19.6%,46.5%,0.51,R32 (Drummondville)
2017,22,10,12,45.5%,21-29,42.0%,246-258,48.8%,5-7,41.7%,22,83.9%,14.5%,9.9%,2.2%,62.7%,75.2%,49.4%,65.6%,34.0%,49.7%,0.99,QF (3x)
2016,27,14,13,51.9%,31-29,51.7%,297-289,50.7%,2-7,22.2%,27,80.1%,23.5%,8.8%,2.6%,61.0%,72.3%,49.2%,63.3%,37.0%,50.1%,1.01,SF (Eckental)
2015,33,20,13,60.6%,45-33,57.7%,396-347,53.3%,7-5,58.3%,33,79.7%,28.1%,6.6%,2.6%,62.2%,71.8%,49.8%,63.5%,40.7%,51.8%,1.11,W (An-Ning)
2014,8,3,5,37.5%,7-11,38.9%,86-95,47.5%,2-3,40.0%,8,71.3%,24.7%,5.4%,1.5%,57.8%,65.8%,48.8%,58.7%,39.0%,49.0%,0.94,QF (Cordenons)
2013,8,3,5,37.5%,9-9,50.0%,92-86,51.7%,1-3,25.0%,8,79.8%,23.9%,5.1%,2.7%,62.6%,71.3%,48.9%,62.9%,37.0%,50.3%,1.00,QF (Mexico City)
2012,9,2,7,22.2%,6-13,31.6%,83-105,44.1%,2-3,40.0%,9,67.4%,21.5%,6.7%,3.6%,56.2%,64.8%,47.0%,57.0%,36.1%,46.8%,0.84,R16 (2x)
2011,18,11,7,61.1%,25-14,64.1%,211-169,55.5%,3-5,37.5%,18,82.8%,29.0%,8.6%,2.7%,63.5%,73.4%,53.2%,66.0%,41.0%,53.0%,1.21,SF (2x)
2010,23,12,11,52.2%,29-26,52.7%,291-265,52.3%,4-8,33.3%,23,81.5%,23.4%,10.3%,2.1%,65.9%,71.6%,49.0%,63.9%,37.9%,50.8%,1.05,W (Beijing)
2009,5,1,4,20.0%,5-8,38.5%,56-66,45.9%,1-0,100.0%,0,,,,,,,,,,,,R16 (Zagreb)
2008,12,5,7,41.7%,12-18,40.0%,123-146,45.7%,0-1,0.0%,0,,,,,,,,,,,,SF (Recanati)
2007,10,5,5,50.0%,14-12,53.8%,132-117,53.0%,1-2,33.3%,0,,,,,,,,,,,,SF (Yokohama)
2006,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Zagreb)
2005,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Zagreb)
2004,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,0,,,,,,,,,,,,R32 (Reggio Emilia)
Career,179,86,93,48.0%,205-209,49.5%,2043-1989,50.7%,28-44,38.9%,149,80.0%,23.6%,8.2%,2.5%,62.2%,71.8%,49.6%,63.4%,38.0%,50.6%,1.04,
