Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Rotterdam R32,L vs Shapovalov,0.84,0.67,46.1,2.2,3.2%,51.6%,14.3%,60.7%,32.4%,38.2%
2019 Rotterdam Q2,W vs Nijboer,1.06,1.48,66.8,4.1,5.3%,78.9%,0.0%,67.6%,43.5%,30.2%
2019 Rotterdam Q1,W vs Ivashka,0.97,1.73,53.1,2.7,6.7%,76.7%,3.8%,73.1%,40.5%,48.5%
2019 Sofia Q2,L vs Maden,0.94,0.85,74.1,6.3,19.2%,61.5%,10.4%,62.5%,25.0%,45.3%
2019 Sofia Q1,W vs Caruso,1.14,1.20,64.4,2.5,20.4%,77.8%,8.2%,55.1%,40.0%,28.9%
2019 Auckland Q1,L vs Humbert,0.81,0.48,32.2,2.0,3.6%,50.0%,11.1%,55.6%,14.3%,42.3%
2018 Winston-Salem Q2,L vs Zeballos,1.07,0.63,51.2,2.0,8.0%,60.0%,4.0%,44.0%,38.5%,16.7%
2018 S-Hertogenbosch R32,L vs Donskoy,0.83,0.63,41.0,2.3,3.3%,46.7%,3.4%,58.6%,25.0%,48.3%
2018 Delray Beach R16,L vs Chung,1.09,0.82,62.7,3.0,6.5%,47.8%,4.7%,53.5%,38.9%,35.3%
2018 Delray Beach R32,W vs Bublik,1.24,1.51,45.5,2.1,11.4%,60.0%,0.0%,60.6%,48.4%,48.3%
2018 Delray Beach Q1,W vs Laaksonen,1.39,1.87,35.8,2.2,12.9%,74.2%,14.3%,71.4%,32.1%,41.7%
2017 Bratislava CH QF,L vs Lacko,0.91,0.65,47.6,2.0,9.8%,63.4%,10.8%,62.2%,15.4%,39.4%
2017 Bratislava CH R16,W vs Fucsovics,1.12,1.21,67.8,7.2,7.1%,69.6%,2.0%,66.7%,40.0%,28.3%
2017 Basel Q1,L vs Fucsovics,0.98,0.86,72.4,16.4,8.3%,63.3%,6.9%,55.2%,36.8%,35.2%
2017 Tokyo Q2,W vs Albot,1.13,1.20,63.3,7.2,4.9%,63.4%,2.6%,48.7%,41.2%,52.2%
2017 Tokyo Q1,W vs Jarry,1.34,1.43,52.0,2.1,16.7%,75.0%,6.3%,65.6%,20.7%,44.0%
2017 Shenzhen Q1,L vs Ebden,0.90,0.62,45.4,2.0,12.9%,64.5%,3.7%,48.1%,31.3%,27.6%
2017 Portoroz CH QF,L vs Tsitsipas,1.05,0.82,68.3,2.4,0.0%,57.9%,3.6%,54.5%,31.0%,37.5%
2017 Eastbourne R32,L vs Fabbiano,0.88,0.73,59.2,2.2,12.8%,61.5%,5.4%,64.9%,28.9%,32.4%
2017 Eastbourne Q2,W vs Kuznetsov,1.26,1.25,56.8,5.1,4.7%,69.8%,0.0%,59.5%,41.3%,27.5%
2019 (6 matches),,0.98,0.99,59.2,2.8,11.6%,67.4%,8.0%,61.8%,33.3%,38.5%
2018 (5 matches),,1.12,0.99,48.2,2.3,8.4%,56.9%,5.1%,57.6%,36.6%,38.6%
2017 (20 matches),,1.00,0.92,59.4,3.0,7.8%,65.3%,5.6%,58.7%,34.0%,35.9%
2016 (20 matches),,1.01,0.98,54.3,2.8,7.8%,65.8%,7.5%,61.7%,35.0%,35.6%
2015 (11 matches),,0.92,0.87,59.9,3.1,7.5%,61.4%,4.4%,56.2%,38.3%,38.8%
Career (71 matches),,0.99,0.92,57.4,2.8,7.9%,63.8%,5.9%,59.1%,34.9%,36.6%
