Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Rotterdam R32,L vs Shapovalov,36% (4/11),50% (2/4),1/3,50% (5/10),20% (1/5),2/2,0/0,2/3,0/0,1/1
2019 Rotterdam Q2,W vs Nijboer,43% (6/14),50% (3/6),0/1,7% (1/14),0% (0/1),1/1,0/0,1/1,0/0,0/0
2019 Rotterdam Q1,W vs Ivashka,44% (4/9),75% (3/4),0/0,22% (2/9),100% (2/2),2/2,0/0,2/2,0/0,0/0
2019 Sofia Q2,L vs Maden,25% (4/16),50% (2/4),1/2,33% (5/15),60% (3/5),1/1,0/1,1/1,0/0,0/0
2019 Sofia Q1,W vs Caruso,27% (4/15),50% (2/4),0/1,19% (3/16),33% (1/3),1/2,1/2,2/2,1/1,0/0
2019 Auckland Q1,L vs Humbert,10% (1/10),100% (1/1),1/3,44% (4/9),25% (1/4),1/1,0/0,2/2,0/0,1/1
2018 Winston-Salem Q2,L vs Zeballos,22% (2/9),50% (1/2),1/4,63% (5/8),20% (1/5),1/1,0/0,1/1,0/0,0/0
2018 S-Hertogenbosch R32,L vs Donskoy,44% (4/9),25% (1/4),0/4,63% (5/8),20% (1/5),0/1,0/0,1/1,0/0,0/0
2018 Delray Beach R16,L vs Chung,45% (5/11),80% (4/5),2/4,73% (8/11),38% (3/8),3/4,0/0,2/3,0/0,2/2
2018 Delray Beach R32,W vs Bublik,50% (5/10),100% (5/5),1/2,30% (3/10),33% (1/3),2/3,0/0,0/0,0/0,0/0
2018 Delray Beach Q1,W vs Laaksonen,22% (2/9),100% (2/2),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2017 Bratislava CH QF,L vs Lacko,23% (3/13),33% (1/3),0/3,42% (5/12),40% (2/5),1/1,1/1,2/2,0/0,1/1
2017 Bratislava CH R16,W vs Fucsovics,31% (5/16),60% (3/5),0/0,27% (4/15),100% (4/4),2/2,1/1,0/0,0/0,0/0
2017 Basel Q1,L vs Fucsovics,25% (4/16),50% (2/4),0/4,44% (7/16),43% (3/7),1/2,0/0,2/2,0/0,0/0
2017 Tokyo Q2,W vs Albot,64% (9/14),67% (6/9),2/6,43% (6/14),0% (0/6),3/5,1/1,0/0,1/1,0/0
2017 Tokyo Q1,W vs Jarry,40% (4/10),50% (2/4),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2017 Shenzhen Q1,L vs Ebden,10% (1/10),100% (1/1),1/3,44% (4/9),25% (1/4),1/1,0/0,2/2,0/0,1/1
2017 Portoroz CH QF,L vs Tsitsipas,33% (4/12),75% (3/4),1/3,67% (8/12),63% (5/8),2/3,0/0,3/3,0/0,2/2
2017 Eastbourne R32,L vs Fabbiano,27% (3/11),33% (1/3),1/2,36% (4/11),50% (2/4),1/1,0/0,3/3,0/0,1/1
2017 Eastbourne Q2,W vs Kuznetsov,21% (3/14),67% (2/3),0/1,14% (2/14),0% (0/2),2/2,2/2,0/1,1/1,0/0
2019 (6 matches),,30.7%,56.5%,30.0%,27.4%,40.0%,88.9%,33.3%,90.9%,100.0%,100.0%
2018 (5 matches),,37.5%,72.2%,28.6%,46.8%,31.8%,72.7%,100.0%,80.0%,100.0%,100.0%
2017 (20 matches),,32.0%,47.4%,19.6%,37.0%,40.9%,82.4%,100.0%,82.9%,100.0%,93.3%
2016 (20 matches),,31.5%,61.8%,15.4%,28.4%,32.8%,78.4%,66.7%,81.5%,57.1%,87.5%
2015 (11 matches),,39.4%,59.3%,17.6%,34.6%,17.0%,65.5%,77.8%,72.2%,100.0%,75.0%
Career (71 matches),,32.1%,57.9%,18.7%,34.2%,32.9%,77.4%,77.3%,79.4%,80.0%,85.7%
