Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Rotterdam R32,L vs Shapovalov,70.4%,48.0%,4.2%,0/3,2.44,7.9%,62.5%,44.0%,2.5%,2.25,14.3%,83.3%,52.0%,6.7%,2.65,0.0%
2015 Ningbo CH R16,W vs Cipolla,80.0%,47.1%,0.0%,0/0,2.36,83.1%,85.7%,44.4%,0.0%,2.14,89.3%,82.4%,57.1%,0.0%,2.53,78.4%
Career (2 matches),,75.6%,47.5%,1.9%,0.0%,2.39,55.3%,76.7%,44.3%,1.0%,2.18,57.1%,83.0%,53.8%,4.3%,2.56,53.7%
