Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Rotterdam R32,L vs Shapovalov,67% (6/9),33% (2/6),0/0,0/0,43% (3/7),2/4,0/1,- (0/0),- (0/0)
2019 Rotterdam Q2,W vs Nijboer,87% (13/15),30% (3/10),2/3,1/2,0% (0/1),0/1,0/0,- (0/0),- (0/0)
2019 Rotterdam Q1,W vs Ivashka,82% (9/11),43% (3/7),2/3,1/1,100% (3/3),1/1,0/0,67% (4/6),60% (3/5)
2019 Sofia Q2,L vs Maden,81% (13/16),33% (2/6),1/2,0/0,80% (8/10),0/2,0/1,33% (2/6),50% (3/6)
2019 Sofia Q1,W vs Caruso,67% (14/21),29% (2/7),2/4,1/1,60% (3/5),1/2,0/0,80% (4/5),60% (3/5)
2019 Auckland Q1,L vs Humbert,67% (6/9),100% (1/1),0/0,0/0,25% (1/4),1/3,1/2,- (0/0),- (0/0)
2018 Winston-Salem Q2,L vs Zeballos,80% (4/5),33% (1/3),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2018 S-Hertogenbosch R32,L vs Donskoy,44% (4/9),14% (1/7),0/0,0/0,60% (6/10),3/5,2/3,- (0/0),- (0/0)
2018 Delray Beach R16,L vs Chung,60% (6/10),50% (4/8),0/0,0/0,69% (11/16),3/5,3/4,50% (3/6),20% (1/5)
2018 Delray Beach R32,W vs Bublik,44% (8/18),63% (5/8),2/5,1/3,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2018 Delray Beach Q1,W vs Laaksonen,71% (10/14),100% (2/2),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Bratislava CH QF,L vs Lacko,64% (9/14),25% (1/4),1/1,0/0,67% (6/9),1/3,0/1,- (0/0),- (0/0)
2017 Bratislava CH R16,W vs Fucsovics,65% (15/23),43% (3/7),2/4,1/1,100% (6/6),0/1,0/0,80% (4/5),0% (0/6)
2017 Basel Q1,L vs Fucsovics,50% (12/24),25% (2/8),1/1,0/0,64% (7/11),1/3,0/1,50% (3/6),67% (4/6)
2017 Tokyo Q2,W vs Albot,73% (8/11),35% (6/17),2/3,1/1,25% (2/8),2/3,0/0,- (0/0),- (0/0)
2017 Tokyo Q1,W vs Jarry,56% (10/18),29% (2/7),2/6,1/2,100% (5/5),0/0,0/0,- (0/0),- (0/0)
2017 Shenzhen Q1,L vs Ebden,55% (6/11),33% (1/3),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2017 Portoroz CH QF,L vs Tsitsipas,53% (9/17),43% (3/7),0/4,0/0,84% (16/19),4/6,3/4,58% (7/12),17% (2/12)
2017 Eastbourne R32,L vs Fabbiano,69% (9/13),33% (1/3),0/0,0/0,75% (6/8),1/3,0/1,67% (4/6),17% (1/6)
2017 Eastbourne Q2,W vs Kuznetsov,71% (12/17),50% (2/4),2/3,1/2,0% (0/2),0/1,0/0,- (0/0),- (0/0)
2019 (6 matches),,75.3%,35.1%,58.3%,75.0%,60.0%,38.5%,25.0%,58.8%,56.3%
2018 (5 matches),,57.1%,46.4%,57.1%,50.0%,60.5%,50.0%,62.5%,50.0%,20.0%
2017 (20 matches),,57.9%,27.6%,46.3%,57.1%,64.9%,38.8%,45.5%,66.1%,35.5%
2016 (20 matches),,63.7%,35.6%,43.1%,44.4%,62.5%,32.5%,42.9%,57.9%,22.2%
2015 (11 matches),,59.9%,34.8%,52.6%,75.0%,50.0%,34.5%,33.3%,45.5%,45.5%
Career (71 matches),,61.0%,34.4%,48.9%,54.2%,60.5%,38.6%,43.8%,58.5%,35.3%
