Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Wimbledon R64,L vs Mertens,15,15,1.0,11.5%,11.5%,15,13,1.2,12.5%,10.8%,4.2%,8.3%,1.3,23.1%,17.7%
2019 Wimbledon R128,W vs Petkovic,25,23,1.1,13.1%,12.0%,25,22,1.1,13.6%,12.0%,6.0%,7.6%,1.0,17.8%,18.3%
2018 Wimbledon R128,L vs Osaka,8,18,0.4,7.3%,16.4%,8,17,0.5,7.8%,16.7%,2.0%,5.9%,1.0,22.7%,23.6%
2017 US Open R32,L vs Brady,29,36,0.8,14.0%,17.4%,29,32,0.9,14.9%,16.5%,5.7%,8.8%,0.9,22.2%,25.1%
2017 Wimbledon R128,L vs Rybarikova,18,28,0.6,15.4%,23.9%,18,27,0.7,15.7%,23.5%,7.8%,7.8%,1.5,23.9%,16.2%
2017 Australian Open R128,L vs Blinkova,3,31,0.1,1.7%,17.9%,3,29,0.1,1.8%,17.4%,0.6%,0.6%,0.7,22.5%,33.5%
2016 US Open R32,L vs Wozniacki,12,29,0.4,11.7%,28.2%,11,29,0.4,11.1%,29.3%,6.1%,5.1%,1.1,16.5%,15.5%
2016 US Open R64,W vs Bogdan,9,15,0.6,9.9%,16.5%,8,14,0.6,9.2%,16.1%,3.4%,5.7%,0.3,11.0%,36.3%
2016 US Open R128,W vs Strycova,14,21,0.7,7.9%,11.8%,14,20,0.7,8.1%,11.6%,4.1%,4.1%,0.7,21.3%,32.0%
2016 Wimbledon R64,L vs Bacsinszky,10,27,0.4,6.1%,16.6%,10,26,0.4,6.2%,16.1%,3.7%,2.5%,1.1,24.5%,22.1%
2016 Wimbledon R128,W vs Krunic,10,7,1.4,9.8%,6.9%,9,6,1.5,9.7%,6.5%,4.3%,5.4%,0.9,20.6%,23.5%
2016 Roland Garros R128,L vs Parmentier,9,19,0.5,5.7%,11.9%,9,16,0.6,6.0%,10.6%,3.3%,2.6%,1.2,23.9%,19.5%
2016 Australian Open R64,L vs Kulichkova,19,40,0.5,9.6%,20.2%,13,35,0.4,7.3%,19.6%,1.7%,5.6%,0.5,16.7%,30.8%
2016 Australian Open R128,W vs Pereira,13,12,1.1,14.1%,13.0%,7,10,0.7,8.4%,12.0%,2.4%,6.0%,0.6,14.1%,22.8%
2015 US Open R64,L vs Pennetta,13,32,0.4,11.4%,28.1%,13,27,0.5,12.6%,26.2%,6.8%,5.8%,1.2,23.7%,20.2%
2015 Wimbledon R16,L vs Bacsinszky,16,23,0.7,9.8%,14.1%,13,17,0.8,8.6%,11.3%,5.3%,2.6%,0.8,19.0%,23.3%
2015 Wimbledon R32,W vs Pliskova,20,7,2.9,14.0%,4.9%,20,4,5.0,14.7%,2.9%,4.4%,10.3%,1.0,21.7%,21.0%
2015 Wimbledon R64,W vs Cepelova,14,6,2.3,12.4%,5.3%,10,5,2.0,9.3%,4.7%,2.8%,5.6%,0.7,18.6%,25.7%
2015 Wimbledon R128,W vs Puig,18,21,0.9,10.9%,12.7%,17,16,1.1,11.0%,10.4%,1.9%,8.4%,0.5,13.3%,26.7%
2015 Roland Garros R128,L vs Suarez Navarro,17,21,0.8,14.7%,18.1%,17,16,1.1,15.6%,14.7%,4.6%,11.0%,1.3,19.8%,15.5%
Career (34 matches),,484,754,0.6,10.2%,15.9%,455,676,0.7,10.2%,15.1%,3.2%,4.5%,0.8,20.2%,25.4%
