Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,307,152,155,49.5%,351-342,50.6%,3178-3048,51.0%,26-26,50.0%,266,56.8%,43.0%,1.4%,2.6%,73.1%,56.6%,44.0%,53.2%,47.3%,50.2%,1.01
Clay,65,22,43,33.8%,61-96,38.9%,666-772,46.3%,3-8,27.3%,46,53.6%,41.2%,1.3%,2.8%,76.2%,54.2%,44.5%,51.9%,45.9%,48.8%,0.95
Grass,37,14,23,37.8%,39-54,41.9%,393-457,46.2%,2-1,66.7%,35,60.6%,34.0%,1.2%,2.6%,74.0%,56.9%,46.3%,54.2%,42.7%,48.5%,0.93
Carpet,8,4,4,50.0%,10-10,50.0%,95-95,50.0%,0-1,0.0%,4,-,-,1.4%,2.4%,64.6%,56.3%,42.3%,51.4%,43.8%,47.7%,0.90
Grand Slams,74,26,48,35.1%,70-107,39.5%,737-844,46.6%,1-7,12.5%,60,57.3%,32.3%,1.3%,2.8%,74.6%,54.6%,42.3%,51.5%,44.1%,47.8%,0.91
Premiers,88,33,55,37.5%,82-123,40.0%,848-963,46.8%,1-7,12.5%,82,51.9%,41.4%,1.4%,2.7%,72.0%,55.1%,43.2%,51.8%,46.0%,48.8%,0.95
Internationals,182,99,83,54.4%,227-190,54.4%,1990-1849,51.8%,23-14,62.2%,162,58.5%,44.0%,1.4%,2.6%,73.0%,57.9%,45.4%,54.5%,47.3%,50.9%,1.04
Finals,8,3,5,37.5%,8-11,42.1%,71-83,46.1%,0-0,-,8,56.4%,31.6%,0.2%,0.4%,80.4%,57.4%,41.6%,54.3%,44.5%,49.1%,0.97
Semi-finals,14,7,7,50.0%,18-16,52.9%,148-142,51.0%,0-0,-,12,65.9%,48.9%,1.6%,1.6%,74.9%,57.9%,46.5%,55.0%,48.6%,51.7%,1.08
Quarter-finals,29,14,15,48.3%,38-29,56.7%,321-296,52.0%,4-2,66.7%,22,60.2%,45.8%,1.5%,2.4%,74.6%,57.6%,48.8%,55.4%,46.8%,51.1%,1.05
vs Righties,389,178,211,45.8%,428-476,47.3%,4045-4136,49.4%,31-33,48.4%,325,56.1%,41.5%,1.3%,2.6%,73.4%,56.0%,44.1%,52.8%,46.5%,49.6%,0.99
vs Lefties,28,14,14,50.0%,33-26,55.9%,287-236,54.9%,0-3,0.0%,26,71.4%,44.2%,1.3%,2.8%,75.1%,59.7%,47.0%,56.5%,47.3%,51.9%,1.09
vs Top 10,39,4,35,10.3%,16-68,19.0%,284-465,37.9%,0-3,0.0%,34,48.2%,28.8%,1.4%,2.4%,70.7%,51.6%,41.0%,48.5%,41.7%,45.1%,0.81
