Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W100 Ilkley F,W vs Babos,53% (8/15),58% (11/19),3/5,1/1,60% (6/10),0/0,0/0,- (0/0),- (0/0)
2019 Rabat Q2,W vs Schoofs,50% (5/10),58% (7/12),2/2,1/1,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2019 Rabat Q1,W vs Alves,75% (6/8),75% (6/8),2/4,1/2,70% (7/10),0/0,0/0,- (0/0),- (0/0)
2019 Monterrey Q1,W vs Stevanovic,63% (5/8),39% (7/18),2/2,1/1,0% (0/5),2/2,0/0,100% (5/5),50% (2/4)
2019 Miami R32,L vs Wozniacki,64% (7/11),20% (3/15),0/0,0/0,0% (0/4),5/7,4/5,33% (2/6),40% (2/5)
2019 Miami R64,W vs Muguruza,47% (7/15),45% (9/20),2/6,1/5,53% (9/17),0/1,0/0,100% (3/3),100% (4/4)
2019 Miami R128,W vs Zidansek,88% (7/8),42% (5/12),2/6,1/5,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Miami Q2,W vs Baindl,67% (8/12),36% (4/11),2/5,1/4,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Miami Q1,W vs Arruabarrena,67% (8/12),50% (6/12),2/4,1/2,56% (5/9),2/3,0/0,- (0/0),- (0/0)
2019 Indian Wells Q1,L vs Blinkova,44% (4/9),71% (5/7),0/0,0/0,56% (9/16),4/6,0/1,- (0/0),- (0/0)
2019 Dubai Q2,L vs Diyas,67% (4/6),50% (4/8),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2019 Dubai Q1,W vs Raina,47% (7/15),100% (5/5),2/6,1/5,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 Hua Hin R16,L vs Linette,64% (7/11),67% (4/6),1/1,0/0,14% (1/7),2/4,2/3,- (0/0),- (0/0)
2019 Hua Hin R32,W vs Hsieh,50% (6/12),46% (6/13),2/5,1/3,67% (10/15),4/4,0/0,75% (3/4),80% (4/5)
2019 Australian Open R128,L vs Anisimova,70% (7/10),25% (3/12),0/0,0/0,60% (6/10),3/5,0/1,40% (2/5),20% (1/5)
2019 Shenzhen QF,L vs Wang,75% (9/12),50% (4/8),1/1,0/0,75% (12/16),4/6,2/3,40% (2/5),33% (2/6)
2019 Shenzhen R16,W vs Pliskova,67% (12/18),35% (6/17),2/3,1/2,63% (5/8),2/3,0/0,20% (1/5),25% (1/4)
2019 Shenzhen R32,W vs Ostapenko,55% (6/11),75% (6/8),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2018 Limoges R16,L vs Gasparyan,58% (7/12),57% (4/7),1/2,0/0,62% (13/21),2/4,0/1,75% (3/4),80% (4/5)
2018 Limoges R32,W vs Tomova,54% (7/13),75% (6/8),2/2,1/1,56% (5/9),2/2,0/0,- (0/0),- (0/0)
2019 (18 matches),,60.6%,47.9%,51.9%,37.5%,54.9%,65.1%,57.1%,54.5%,48.5%
2018 (33 matches),,56.7%,53.9%,67.7%,77.3%,53.2%,54.1%,52.9%,58.0%,46.0%
2017 (38 matches),,55.6%,50.9%,56.8%,66.7%,52.0%,46.0%,35.5%,57.1%,41.2%
2016 (48 matches),,58.6%,49.0%,54.8%,52.8%,45.9%,32.9%,28.6%,35.5%,41.9%
2015 (35 matches),,56.9%,46.8%,51.9%,53.5%,54.8%,56.1%,57.1%,55.2%,48.3%
Career (287 matches),,56.4%,50.3%,55.0%,56.3%,51.1%,46.9%,43.0%,54.0%,47.1%
