Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2018 Wimbledon R128,L vs Osaka,83.0,84.2,4.0,83.4,82.5,92,74,73.7,4.3,68.5,,81,68
2017 US Open R32,L vs Brady,75.4,75.8,4.9,76.9,73.9,89,63,70.1,4.5,74.0,,77,63
2016 US Open R32,L vs Wozniacki,83.7,87.8,7.3,94.3,82.5,104,78,74.5,5.9,,77.0,91,65
2016 US Open R64,W vs Bogdan,81.2,88.0,7.7,91.8,90.0,101,69,68.6,5.9,65.0,,83,62
2016 US Open R128,W vs Strycova,83.4,85.6,8.4,86.9,88.0,106,67,73.6,5.1,72.3,,82,64
2016 Roland Garros R128,L vs Parmentier,82.4,85.8,11.4,,,107,64,70.5,5.0,,,80,64
2016 Australian Open R64,L vs Kulichkova,88.1,93.8,8.1,,,106,75,75.9,5.2,,,87,67
2015 US Open R64,L vs Pennetta,86.2,94.4,10.4,,,108,74,67.2,3.1,,,71,62
2015 Wimbledon R16,L vs Bacsinszky,92.3,97.8,6.6,,,106,80,74.3,5.9,,,85,63
2015 Wimbledon R32,W vs Pliskova,86.5,93.4,9.8,,,106,68,68.5,4.9,,,83,62
2015 Roland Garros R128,L vs Suarez Navarro,91.7,94.8,5.1,,,101,75,75.1,6.6,,,85,64
2015 Australian Open R128,L vs Stosur,83.5,87.6,7.9,,,101,71,73.3,1.9,,,77,70
2014 Roland Garros R64,L vs Ormaechea,75.5,76.8,8.4,,,102,60,66.4,2.3,,,71,64
2014 Australian Open R32,L vs Makarova,81.7,,,,,103,,,,,,,61
2014 Australian Open R64,W vs Lisicki,81.9,,,,,105,,,,,,,65
2013 Australian Open R128,L vs Azarenka,83.4,,,,,105,,,,,,,61
2012 Australian Open R32,L vs Wozniacki,84.8,,,,,100,,,,,,,64
2012 Australian Open R64,W vs Parmentier,79.7,,,,,105,,,,,,,62
2012 Australian Open R128,W vs Cornet,79.0,,,,,102,,,,,,,60
2011 US Open R16,L vs Kerber,67.1,67.2,4.0,,,76,61,64.0,3.6,,,69,61
Career (23 matches),,81.5,84.3,7.6,82.8,79.8,108,59,71.1,4.7,70.6,77.0,91,55
