Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 Wimbledon R128,L vs Sabalenka,3.2,3.2,3.1,39.2%,37.0%,38.5%,100.0%,56.1%,12.0%,1.0,33.3,-1.5,-3.8
2020 Roland Garros R128,L vs Collins,3.9,3.6,4.3,53.0%,39.6%,43.8%,37.5%,41.9%,15.4%,0.5,6.3,2.0,2.1
2020 Australian Open R128,L vs Cornet,6.3,6.8,5.8,39.7%,42.9%,12.0%,60.0%,50.0%,12.1%,2.0,33.3,-1.5,-1.0
2019 Tashkent R32,W vs Abduraimova,4.5,4.7,4.3,56.3%,66.7%,55.6%,50.0%,47.2%,8.0%,-0.5,-10.0,19.0,20.7
2019 US Open R128,L vs Yastremska,4.2,4.0,4.4,44.7%,62.3%,35.0%,53.3%,47.5%,16.9%,0.0,0.0,6.0,4.6
2019 Wimbledon R128,W vs Petkovic,4.3,4.6,4.1,56.1%,44.3%,48.1%,75.0%,56.3%,16.7%,5.5,39.3,4.5,4.3
2019 Miami R32,L vs Wozniacki,6.2,6.6,5.9,26.5%,52.3%,61.0%,55.2%,49.6%,15.1%,3.0,50.0,-3.0,-1.7
2019 Miami R64,W vs Muguruza,5.8,5.6,6.0,52.6%,50.8%,48.3%,68.2%,50.4%,11.4%,3.5,35.0,11.0,4.9
2019 Hua Hin R32,W vs Hsieh,5.1,4.6,5.5,57.5%,54.0%,46.2%,39.1%,48.1%,22.1%,1.0,50.0,8.0,5.9
2019 Australian Open R128,L vs Anisimova,3.9,3.7,4.0,48.8%,48.6%,26.3%,55.6%,53.1%,7.5%,-1.0,-16.7,0.0,0.0
2019 Shenzhen R32,W vs Ostapenko,3.8,4.1,3.6,76.9%,69.6%,75.0%,42.9%,39.3%,8.5%,0.0,0.0,7.0,11.3
2018 US Open R128,L vs Glushko,5.4,5.4,5.3,43.2%,63.5%,48.1%,48.4%,39.5%,9.0%,1.0,50.0,-1.5,-0.7
2018 Miami R128,W vs Putintseva,6.9,5.9,7.8,51.3%,64.7%,40.9%,60.0%,52.0%,11.1%,4.5,64.3,6.5,4.1
2018 Doha R16,L vs Wozniacki,6.5,6.6,6.5,39.4%,48.3%,40.7%,36.4%,53.4%,17.4%,0.0,0.0,-0.5,-0.5
2018 Doha R64,W vs Sharapova,5.2,5.2,5.2,56.5%,61.5%,60.6%,20.8%,39.9%,13.5%,0.0,0.0,4.5,2.1
2017 Shenzhen R32,L vs Sabalenka,3.8,4.1,3.5,49.4%,33.3%,50.0%,33.3%,50.3%,9.1%,0.0,0.0,-1.0,-1.2
2017 Luxembourg R32,L vs Parmentier,5.5,6.1,4.7,45.8%,35.0%,43.8%,50.0%,42.5%,13.0%,-1.5,-37.5,-3.0,-2.2
2017 Beijing R32,L vs Peng,6.5,6.6,6.4,37.5%,51.7%,45.8%,38.5%,45.7%,13.0%,0.5,12.5,-1.0,-0.7
2017 Beijing R64,W vs Konta,4.4,4.2,4.7,66.7%,73.1%,58.8%,25.0%,52.9%,9.6%,2.5,35.7,9.0,14.1
2017 Eastbourne R32,L vs Pironkova,5.6,6.0,5.2,36.8%,27.3%,46.2%,41.2%,41.6%,16.4%,0.0,0.0,-3.5,-3.5
Career (49 matches),,5.3,5.5,5.2,49.8%,48.1%,47.9%,51.3%,45.4%,11.8%,1.4,16.1,1.8,1.3
