Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Simona Waltert [SUI],4,3,57.1%,0,0,0,-,2018,2025,4,1.00,5.6%,6.0%,58.3%,60.3%,46.7%,54.6%,45.5%,36.0%,44.8%
5,Kathinka Von Deichmann [LIE],2,3,40.0%,1,1,0,100.0%,2018,2025,1,0.98,10.4%,4.3%,59.1%,67.6%,44.7%,58.3%,40.8%,68.8%,33.3%
5,Caroline Garcia [FRA],1,4,20.0%,1,1,0,100.0%,2011,2022,4,0.83,4.9%,6.5%,56.5%,65.5%,47.0%,57.5%,35.4%,54.3%,47.4%
5,Varvara Gracheva [RUS],0,5,0.0%,1,0,1,0.0%,2018,2020,2,0.63,0.8%,4.8%,62.4%,61.5%,42.6%,54.4%,28.7%,61.1%,25.0%
5,Silvia Soler Espinosa [ESP],0,5,0.0%,0,0,0,-,2016,2018,2,0.74,4.4%,4.4%,49.6%,55.9%,42.0%,48.9%,37.7%,50.0%,33.3%
4,Elsa Jacquemot [FRA],1,3,25.0%,1,0,1,0.0%,2024,2026,3,0.97,3.6%,8.0%,56.3%,61.9%,42.9%,53.6%,44.8%,50.0%,43.3%
4,Lois Boisson [FRA],1,3,25.0%,1,0,1,0.0%,2021,2025,2,0.91,2.8%,2.8%,64.1%,59.3%,41.2%,52.8%,43.1%,26.7%,47.1%
4,Andrea Lazaro Garcia [ESP],2,2,50.0%,1,0,1,0.0%,2019,2025,2,1.06,4.2%,6.6%,62.0%,55.3%,42.9%,50.6%,52.5%,18.8%,55.2%
4,Cristina Bucsa [ESP],1,3,25.0%,2,1,1,50.0%,2019,2025,2,1.03,8.1%,4.8%,59.7%,67.6%,48.0%,59.7%,41.7%,45.5%,40.0%
4,Harriet Dart [GBR],0,4,0.0%,0,0,0,-,2018,2024,3,0.81,4.3%,8.7%,64.5%,57.7%,31.7%,48.5%,41.5%,40.6%,29.0%
4,Diane Parry [FRA],3,1,75.0%,1,0,1,0.0%,2021,2024,2,1.09,2.5%,4.0%,64.4%,66.9%,43.1%,58.4%,45.3%,60.0%,54.5%
4,Miriam Bianca Bulgaru [ROU],2,2,50.0%,0,0,0,-,2019,2024,1,0.80,2.8%,4.2%,52.1%,59.5%,44.1%,52.1%,38.2%,63.6%,16.7%
4,Irina Bara [ROU],1,3,25.0%,0,0,0,-,2021,2024,2,1.16,8.7%,9.6%,51.9%,72.2%,46.0%,59.6%,46.7%,71.4%,54.5%
4,Lucrezia Stefanini [ITA],2,2,50.0%,2,0,2,0.0%,2021,2024,0,,,,,,,,,,
4,Diana Marcinkevica [LAT],1,3,25.0%,0,0,0,-,2015,2023,0,,,,,,,,,,
