Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),237,295,284,1459,280,1422,240,1429,229,1359,,,,
2025,243,303,236,1515,254,1456,209,1477,217,1387,,
2024,123,593,211,1515,233,1454,179,1497,198,1396,828,53
2023,157,488,177,1559,178,1514,178,1500,192,1399,,
2022,164,387,200,1514,200,1478,177,1475,204,1362,,
2021,119,628,202,1494,194,1454,194,1438,,,,
2020,187,359,,,,,,,,,575,91
2019,169,360,228,1467,245,1405,216,1421,199,1384,690,52
2018,222,263,,,,,,,,,701,24
2017,268,200,227,1316,229,1276,202,1303,,,252,275
2016,307,144,,,,,,,,,494,88
2015,271,163,,,,,,,,,804,28
2014,416,74,,,,,,,,,482,79
2013,937,14,,,,,,,,,936,20
2012,670,33,,,,,,,,,917,19
2011,1002,10,,,,,,,,,,
