Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Jiujiang R32,L vs Blinkova,58% (7/12),20% (1/5),0/0,0/0,40% (2/5),1/3,0/1,- (0/0),- (0/0)
2024 US Open R128,L vs Dart,40% (2/5),14% (1/7),0/0,0/0,25% (2/8),1/3,1/2,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Bara,71% (5/7),33% (1/3),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2022 Roland Garros R128,L vs Sabalenka,56% (9/16),67% (4/6),1/3,0/0,33% (2/6),3/5,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,L vs Linette,56% (5/9),25% (1/4),0/0,0/0,73% (11/15),0/2,0/1,- (0/0),- (0/0)
2021 Australian Open R128,L vs Sherif,59% (10/17),0% (0/1),0/0,0/0,33% (1/3),0/2,0/1,- (0/0),- (0/0)
2020 Roland Garros R128,L vs Cornet,50% (3/6),100% (2/2),0/0,0/0,38% (3/8),2/4,0/1,- (0/0),- (0/0)
2020 Hua Hin R32,L vs Plipuech,80% (8/10),53% (8/15),1/3,0/0,46% (6/13),1/3,1/2,20% (1/5),40% (2/5)
2019 Jurmala R32,W vs Eraydin,70% (7/10),60% (6/10),2/3,1/1,20% (1/5),0/0,0/0,- (0/0),- (0/0)
2019 Roland Garros R128,L vs Linette,63% (5/8),29% (4/14),1/2,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2019 Strasbourg QF,W vs Saville,53% (10/19),100% (3/3),2/4,1/3,83% (5/6),0/0,0/0,75% (3/4),100% (4/4)
2019 Strasbourg R32,W vs Kenin,88% (7/8),42% (5/12),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Rome R32,L vs Pereira,80% (4/5),40% (2/5),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2019 W60 Wiesbaden R16,L vs Seguel,56% (10/18),20% (3/15),1/1,0/0,56% (5/9),1/3,0/1,- (0/0),- (0/0)
2019 W60 Wiesbaden R32,W vs Kanev,57% (8/14),50% (4/8),2/5,1/4,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 Bogota R32,L vs Bogdan,56% (5/9),45% (5/11),1/1,0/0,61% (14/23),6/8,6/7,50% (4/8),63% (5/8)
2019 W80 Palm Harbor FL R16,L vs Udvardy,33% (2/6),43% (3/7),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2019 W80 Palm Harbor FL R32,W vs Paolini,64% (7/11),50% (5/10),2/2,1/1,67% (8/12),0/0,0/0,75% (3/4),80% (4/5)
2019 W25 Campinas R32,L vs Gracheva,45% (5/11),36% (5/14),0/0,0/0,25% (2/8),1/3,0/1,17% (1/6),67% (4/6)
2019 W25 Curitiba QF,L vs Bondar,65% (13/20),38% (3/8),1/3,0/0,73% (8/11),1/3,0/1,67% (4/6),17% (1/6)
2025 (1 matches),,58.3%,20.0%,-,-,40.0%,33.3%,0.0%,-,-
2024 (1 matches),,40.0%,14.3%,-,-,25.0%,33.3%,50.0%,-,-
2022 (2 matches),,60.9%,55.6%,33.3%,-,46.7%,42.9%,0.0%,-,-
2021 (2 matches),,57.7%,20.0%,-,-,66.7%,0.0%,0.0%,-,-
2020 (2 matches),,68.8%,58.8%,33.3%,-,42.9%,42.9%,33.3%,20.0%,40.0%
Career (136 matches),,55.6%,45.4%,50.8%,52.7%,52.0%,45.5%,43.2%,52.8%,45.7%
