Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
10-Mar-2026,Antalya 125 3,Clay,Q1,215,291,Lia Karatancheva [BUL] d. (8) Paquet,6-4 6-2,0.72,0.0%,9.1%,63.6%,45.7%,35.0%,5/11,1:25
23-Feb-2026,W75 Porto,Hard,R16,219,305,Martyna Kubka [POL] d. Paquet,6-3 6-7(7) 6-2,0.85,6.6%,7.7%,52.7%,77.1%,37.2%,4/9,2:27
23-Feb-2026,W75 Porto,Hard,R32,219,398,Paquet d. Naiktha Bains [GBR],6-3 2-6 7-5,0.90,2.5%,9.0%,59.8%,57.5%,44.9%,8/14,2:41
16-Feb-2026,Les Sables D'Olonne 125,Hard,R32,215,143,(6) Sofia Costoulas [BEL] d. Paquet,6-1 6-2,0.64,10.3%,7.7%,51.3%,55.0%,21.1%,3/8,1:16
01-Feb-2026,Abu Dhabi,Hard,R32,220,25,(6) Leylah Fernandez [CAN] d. (LL) Paquet,6-0 6-3,0.36,5.0%,15.0%,55.0%,63.6%,22.2%,1/5,1:05
01-Feb-2026,Abu Dhabi,Hard,Q2,220,101,(6) Sara Bejlek [CZE] d. Paquet,6-2 6-2,0.59,1.9%,15.1%,50.9%,51.9%,26.9%,3/9,1:14
01-Feb-2026,Abu Dhabi,Hard,Q1,220,53,Paquet d. (1) Elsa Jacquemot [FRA],1-6 6-3 6-3,1.08,5.1%,9.0%,60.3%,66.0%,35.5%,7/12,2:17
26-Jan-2026,W100 Fujairah,Hard,R16,240,155,Lilli Tagger [AUT] d. Paquet,6-2 6-4,0.77,2.0%,7.8%,58.8%,53.3%,42.9%,3/8,1:36
26-Jan-2026,W100 Fujairah,Hard,R32,240,481,Paquet d. Kristiana Sidorova [RUS],6-3 6-3,4.57,5.0%,2.5%,60.0%,91.7%,87.5%,0/0,1:27
19-Jan-2026,W75 Manama,Hard,R32,240,210,Carol Young Suh Lee [POC] d. Paquet,6-1 6-0,0.48,1.9%,13.0%,74.1%,45.0%,7.1%,7/14,1:13
19-Jan-2026,Australian Open,Hard,Q2,240,702,Zhuoxuan Bai [CHN] d. (A) Paquet,6-1 6-2,0.63,0.0%,12.0%,54.0%,40.7%,39.1%,0/6,1:15
19-Jan-2026,Australian Open,Hard,Q1,240,831,(A) Paquet d. Kristina Mladenovic [FRA],6-2 6-7(3) 6-3,1.13,7.0%,10.0%,60.0%,68.3%,42.5%,5/8,2:36
05-Jan-2026,W75 Nonthaburi,Hard,R32,237,378,Sahaja Yamalapalli [IND] d. Paquet,3-6 6-4 6-4,1.00,2.3%,3.5%,65.1%,66.1%,40.0%,4/9,2:36
08-Dec-2025,Limoges 125,Hard,R32,242,59,(2) Elsa Jacquemot [FRA] d. (WC) Paquet,7-6(5) 6-4,1.00,4.8%,11.3%,50.0%,71.0%,48.4%,2/6,1:52
01-Dec-2025,Angers 125,Hard,R16,251,140,Dominika Salkova [CZE] d. (WC) Paquet,4-6 6-1 6-2,0.83,11.0%,8.5%,68.3%,57.1%,50.0%,5/10,1:50
01-Dec-2025,Angers 125,Hard,R32,251,106,(WC) Paquet d. (7) Lucia Bronzetti [ITA],5-7 6-0 6-2,1.22,16.7%,7.8%,62.2%,67.9%,38.2%,5/9,2:12
27-Oct-2025,Jiujiang,Hard,R32,244,95,Anna Blinkova [RUS] d. (Q) Paquet,6-4 6-4,0.71,7.6%,6.1%,57.6%,65.8%,50.0%,2/5,1:32
27-Oct-2025,Jiujiang,Hard,Q2,244,216,(5) Paquet d. (4) Carol Young Suh Lee [POC],6-1 7-6(5),1.22,5.4%,6.8%,62.2%,78.3%,46.4%,3/4,1:55
27-Oct-2025,Jiujiang,Hard,Q1,244,533,(5) Paquet d. Darya Astakhova [RUS],6-4 6-4,1.20,12.2%,10.8%,55.4%,75.6%,48.5%,6/7,1:43
