Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,42.9%,0.0%,5.0%,15.0%,55.0%,63.6%,22.2%,45.0%,20.0%,32.5%,0.36,R32 (Abu Dhabi)
2025,7,0,7,0.0%,3-14,17.6%,64-98,39.5%,1-1,50.0%,6,60.6%,20.5%,3.6%,8.2%,57.0%,61.9%,44.7%,54.5%,40.1%,47.5%,0.88,
2024,13,7,6,53.8%,15-14,51.7%,135-129,51.1%,2-2,50.0%,13,63.1%,39.2%,3.5%,5.2%,60.5%,61.1%,43.9%,54.3%,44.7%,49.6%,0.98,SF (Iasi)
2023,3,1,2,33.3%,3-4,42.9%,30-34,46.9%,0-0,-,3,62.5%,31.3%,3.8%,4.8%,61.7%,58.9%,47.5%,54.5%,42.3%,48.4%,0.93,R16 (Lausanne)
2022,13,2,11,15.4%,8-22,26.7%,109-163,40.1%,1-0,100.0%,13,51.4%,27.5%,2.8%,6.8%,56.8%,54.0%,45.5%,50.3%,40.7%,45.6%,0.82,R16 (2x)
2021,4,0,4,0.0%,2-8,20.0%,38-57,40.0%,0-0,-,4,70.8%,8.5%,4.2%,8.8%,52.6%,69.0%,45.9%,58.0%,33.9%,46.3%,0.81,R32 (Bogota)
2020,3,0,3,0.0%,2-6,25.0%,33-41,44.6%,0-1,0.0%,3,47.2%,43.2%,1.6%,5.7%,55.5%,53.3%,39.1%,47.0%,48.1%,47.5%,0.91,R32 (2x)
2019,15,6,9,40.0%,14-20,41.2%,142-174,44.9%,2-1,66.7%,15,61.0%,27.9%,7.0%,7.3%,56.4%,65.4%,42.3%,55.3%,39.2%,47.4%,0.88,SF (Strasbourg)
2018,2,0,2,0.0%,1-4,20.0%,20-28,41.7%,0-1,0.0%,2,60.9%,20.8%,2.6%,7.2%,54.9%,62.6%,45.5%,54.9%,37.8%,47.6%,0.84,R32 (Strasbourg)
2017,3,1,2,33.3%,2-5,28.6%,30-36,45.5%,0-1,0.0%,3,12.5%,28.6%,5.0%,10.0%,50.9%,67.9%,40.7%,54.5%,41.7%,48.4%,0.92,R32 (Acapulco)
2016,1,0,1,0.0%,1-2,33.3%,11-14,44.0%,0-0,-,1,53.8%,33.3%,8.2%,9.4%,56.5%,58.3%,43.2%,51.8%,45.7%,49.0%,0.95,R32 (Bogota)
Career,65,17,48,26.2%,51-101,33.6%,615-786,43.9%,6-7,46.2%,64,58.5%,28.4%,4.2%,7.0%,56.9%,61.1%,43.7%,53.6%,41.0%,47.4%,0.88,
