Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Jiujiang R32,L vs Blinkova,30% (3/10),33% (1/3),1/3,40% (4/10),25% (1/4),1/1,0/0,2/2,0/0,1/1
2024 US Open R128,L vs Dart,57% (4/7),25% (1/4),0/4,75% (6/8),0% (0/6),0/1,0/0,0/2,0/0,0/1
2022 Wimbledon R128,L vs Bara,33% (3/9),33% (1/3),0/4,56% (5/9),20% (1/5),1/1,0/0,1/1,0/0,1/1
2022 Roland Garros R128,L vs Sabalenka,29% (4/14),100% (4/4),0/4,38% (5/13),20% (1/5),3/4,1/1,2/2,0/0,1/1
2021 Roland Garros R128,L vs Linette,22% (2/9),50% (1/2),0/3,67% (6/9),33% (2/6),1/1,0/0,0/1,0/0,0/0
2021 Australian Open R128,L vs Sherif,8% (1/12),0% (0/1),0/2,25% (3/12),33% (1/3),0/0,0/0,0/0,0/0,0/0
2020 Roland Garros R128,L vs Cornet,22% (2/9),100% (2/2),1/5,75% (6/8),17% (1/6),1/2,0/0,1/1,0/0,0/0
2020 Hua Hin R32,L vs Plipuech,56% (9/16),89% (8/9),4/7,60% (9/15),22% (2/9),1/7,0/1,1/1,0/0,1/1
2019 Jurmala R32,W vs Eraydin,70% (7/10),86% (6/7),1/4,36% (4/11),0% (0/4),4/6,2/4,0/0,1/3,0/0
2019 Roland Garros R128,L vs Linette,50% (6/12),67% (4/6),1/5,67% (8/12),13% (1/8),1/3,0/1,0/2,0/0,0/1
2019 Strasbourg QF,W vs Saville,23% (3/13),100% (3/3),0/1,25% (3/12),67% (2/3),2/2,0/1,0/0,0/1,0/0
2019 Strasbourg R32,W vs Kenin,67% (6/9),83% (5/6),2/2,44% (4/9),50% (2/4),4/4,1/1,0/0,0/0,0/0
2019 W25 Rome R32,L vs Pereira,33% (3/9),67% (2/3),1/3,56% (5/9),0% (0/5),1/2,0/0,0/2,0/0,0/1
2019 W60 Wiesbaden R16,L vs Seguel,43% (6/14),50% (3/6),0/3,43% (6/14),33% (2/6),2/2,0/0,0/1,0/0,0/1
2019 W60 Wiesbaden R32,W vs Kanev,44% (4/9),100% (4/4),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2019 Bogota R32,L vs Bogdan,50% (7/14),71% (5/7),3/8,64% (9/14),0% (0/9),2/5,0/0,2/3,0/0,1/2
2019 W80 Palm Harbor FL R16,L vs Udvardy,67% (6/9),50% (3/6),1/6,88% (7/8),14% (1/7),2/3,0/0,0/0,0/0,0/0
2019 W80 Palm Harbor FL R32,W vs Paolini,50% (5/10),100% (5/5),2/4,64% (7/11),43% (3/7),4/5,1/2,1/1,1/1,0/0
2019 W25 Campinas R32,L vs Gracheva,64% (7/11),71% (5/7),3/5,55% (6/11),0% (0/6),2/5,0/2,0/0,0/0,0/0
2019 W25 Curitiba QF,L vs Bondar,33% (5/15),60% (3/5),2/2,38% (6/16),50% (3/6),3/3,1/1,2/3,0/0,0/1
2025 (1 matches),,30.0%,33.3%,33.3%,40.0%,25.0%,100.0%,-,100.0%,-,100.0%
2024 (1 matches),,57.1%,25.0%,0.0%,75.0%,0.0%,0.0%,-,0.0%,-,0.0%
2022 (2 matches),,30.4%,71.4%,0.0%,45.5%,20.0%,80.0%,100.0%,100.0%,-,100.0%
2021 (2 matches),,14.3%,33.3%,0.0%,42.9%,33.3%,100.0%,-,0.0%,-,-
2020 (2 matches),,44.0%,90.9%,41.7%,65.2%,20.0%,22.2%,0.0%,100.0%,-,100.0%
Career (136 matches),,44.8%,74.2%,32.0%,49.8%,19.7%,60.9%,64.1%,48.7%,70.0%,43.9%
