Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Brisbane R32,W vs Paul,52% (15/29),0% (0/1),2/4,1/3,67% (2/3),0/1,0/0,83% (10/12),45% (5/11)
2025 Basel R32,L vs Fonseca,56% (9/16),- (0/0),0/0,0/0,50% (1/2),5/7,2/3,57% (4/7),29% (2/7)
2025 Brussels QF,W vs Musetti,100% (11/11),33% (1/3),2/4,1/3,- (0/0),2/2,0/0,78% (7/9),33% (3/9)
2025 Shanghai R32,W vs Fritz,85% (11/13),33% (2/6),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2025 Wimbledon R128,L vs Fritz,63% (26/41),- (0/0),2/3,0/0,67% (4/6),8/11,0/1,70% (16/23),35% (8/23)
2025 Stuttgart R16,L vs Auger Aliassime,70% (7/10),25% (1/4),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2025 Roland Garros R128,W vs Bergs,90% (18/20),33% (4/12),3/3,1/1,73% (8/11),3/4,0/0,67% (4/6),50% (3/6)
2025 Madrid R128,L vs Navone,50% (8/16),0% (0/1),0/0,0/0,67% (4/6),1/3,1/2,- (0/0),- (0/0)
2025 Indian Wells R32,L vs Griekspoor,80% (8/10),50% (1/2),0/0,0/0,60% (3/5),1/3,1/2,60% (3/5),0% (0/5)
2025 Dubai R16,L vs Medvedev,73% (8/11),- (0/0),0/0,0/0,80% (8/10),0/2,0/1,- (0/0),- (0/0)
2025 Dubai R32,W vs Zhang,61% (11/18),14% (1/7),2/4,1/3,100% (2/2),2/2,0/0,100% (5/5),40% (2/5)
2025 Australian Open R128,L vs Monfils,81% (25/31),- (0/0),2/4,0/0,83% (10/12),7/10,5/6,62% (13/21),43% (9/21)
2025 Brisbane SF,L vs Opelka,47% (9/19),0% (0/4),0/0,0/0,50% (1/2),0/2,0/1,60% (3/5),17% (1/6)
2025 Brisbane QF,W vs Mensik,75% (12/16),50% (1/2),2/5,1/4,- (0/0),0/0,0/0,100% (6/6),17% (1/6)
2025 Brisbane R16,W vs Tiafoe,61% (11/18),33% (1/3),2/3,1/2,100% (2/2),0/0,0/0,40% (2/5),83% (5/6)
2025 Brisbane R32,W vs Kyrgios,90% (18/20),0% (0/2),2/2,1/1,100% (2/2),1/2,0/0,88% (14/16),29% (4/14)
2024 Basel F,W vs Shelton,79% (11/14),33% (1/3),2/2,1/1,- (0/0),0/0,0/0,100% (6/6),20% (1/5)
2024 Basel SF,W vs Rune,65% (11/17),50% (1/2),2/3,1/2,- (0/0),1/1,0/0,100% (7/7),14% (1/7)
2024 Basel R16,W vs Auger Aliassime,91% (10/11),29% (2/7),2/3,1/2,- (0/0),0/0,0/0,86% (6/7),29% (2/7)
2024 Basel R32,W vs Duckworth,73% (11/15),25% (1/4),2/3,1/2,- (0/0),0/0,0/0,67% (4/6),60% (3/5)
2026 (1 matches),,51.7%,0.0%,50.0%,33.3%,66.7%,0.0%,-,83.3%,45.5%
2025 (15 matches),,71.1%,26.1%,63.3%,46.7%,71.9%,60.0%,52.9%,71.3%,35.2%
2024 (18 matches),,72.2%,38.8%,64.1%,64.3%,68.6%,47.9%,59.1%,75.2%,23.5%
2023 (1 matches),,53.8%,25.0%,40.0%,-,69.2%,25.0%,0.0%,40.0%,20.0%
2019 (2 matches),,40.9%,47.1%,100.0%,100.0%,62.5%,0.0%,0.0%,-,-
Career (37 matches),,68.8%,34.3%,62.5%,54.5%,69.2%,51.4%,53.7%,73.1%,30.1%
