Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,5,2,3,40.0%,6,4,2,66.7%,2024,2026,R128,5,0.94,18.7%,4.3%,67.7%,76.5%,59.6%,71.1%,27.1%,73.3%,31.6%
Roland Garros,5,Clay,6,1,5,16.7%,5,2,3,40.0%,2020,2025,R64,6,0.93,10.3%,4.1%,61.7%,72.7%,51.8%,64.7%,32.7%,62.1%,48.7%
Wimbledon,2,Grass,8,5,3,62.5%,12,7,5,58.3%,2024,2025,R16,8,1.07,24.9%,5.5%,67.2%,82.1%,56.5%,73.7%,28.0%,75.6%,35.4%
US Open,3,Hard,4,1,3,25.0%,6,3,3,50.0%,2023,2025,R128,4,0.69,13.6%,7.5%,62.3%,81.8%,48.2%,69.1%,21.3%,75.8%,0.0%
Davis Cup,1,,1,1,0,100.0%,0,0,0,-,2025,2025,,0,,,,,,,,,,
Miami Masters,2,Hard,2,0,2,0.0%,3,0,3,0.0%,2025,2026,R64,2,0.89,24.1%,3.1%,73.5%,80.7%,44.2%,71.0%,25.9%,62.5%,57.1%
Indian Wells Masters,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2025,2026,R32,3,0.93,15.0%,8.7%,61.8%,77.6%,48.5%,66.5%,31.2%,64.3%,50.0%
Dubai,2,Hard,6,4,2,66.7%,6,5,1,83.3%,2025,2026,R16,6,0.99,20.8%,3.1%,69.8%,79.0%,56.5%,72.2%,27.4%,69.6%,30.0%
Brisbane,2,Hard,7,5,2,71.4%,11,8,3,72.7%,2024,2026,SF,7,0.94,25.9%,4.0%,69.3%,80.9%,59.4%,74.3%,24.1%,76.5%,17.6%
Paris Masters,3,Hard,4,1,3,25.0%,5,3,2,60.0%,2023,2025,R32,4,0.65,20.0%,7.5%,59.7%,80.9%,47.7%,67.5%,21.0%,52.9%,25.0%
Basel,2,Hard,6,5,1,83.3%,7,5,2,71.4%,2024,2025,W,6,1.21,28.8%,3.5%,66.7%,79.9%,69.5%,76.4%,28.4%,80.0%,31.6%
