Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Brisbane R32,W vs Paul,1.52,1.07,76.2,8.2,20.7%,77.6%,23.1%,65.4%,16.3%,23.4%
2025 Basel R32,L vs Fonseca,0.81,0.60,48.2,2.4,25.7%,62.9%,12.9%,74.2%,20.0%,27.3%
2025 Brussels QF,W vs Musetti,1.07,1.74,56.7,2.0,24.2%,81.8%,13.8%,82.8%,28.9%,29.0%
2025 Shanghai R32,W vs Fritz,1.34,1.77,50.3,2.4,20.0%,76.7%,22.2%,81.5%,29.0%,26.7%
2025 Wimbledon R128,L vs Fritz,1.08,0.71,51.4,35.6,22.4%,71.4%,19.5%,71.3%,16.3%,21.9%
2025 Stuttgart R16,L vs Auger Aliassime,0.94,0.56,39.7,2.2,15.6%,71.9%,10.7%,53.6%,22.2%,21.7%
2025 Roland Garros R128,W vs Bergs,1.08,1.22,48.5,3.7,10.3%,66.2%,10.2%,69.5%,29.2%,43.9%
2025 Madrid R128,L vs Navone,0.96,0.51,42.0,2.5,5.7%,57.1%,5.9%,64.7%,28.6%,12.0%
2025 Indian Wells R32,L vs Griekspoor,0.75,0.56,46.1,2.2,6.7%,63.3%,12.0%,80.0%,16.1%,27.6%
2025 Dubai R16,L vs Medvedev,0.89,0.38,58.7,2.2,10.5%,60.5%,0.0%,61.1%,7.7%,27.3%
2025 Dubai R32,W vs Zhang,1.14,1.50,46.2,2.0,19.4%,83.3%,14.3%,68.6%,35.1%,27.3%
2025 Australian Open R128,L vs Monfils,0.98,0.85,50.3,2.6,11.5%,66.7%,9.4%,72.9%,29.2%,23.5%
2025 Brisbane SF,L vs Opelka,0.92,0.58,46.3,2.0,25.0%,80.6%,6.1%,54.5%,21.2%,19.4%
2025 Brisbane QF,W vs Mensik,1.25,1.62,59.5,2.2,29.7%,73.0%,25.7%,80.0%,27.5%,34.2%
2025 Brisbane R16,W vs Tiafoe,1.26,1.37,59.5,2.2,29.3%,75.6%,23.5%,58.8%,35.1%,34.3%
2025 Brisbane R32,W vs Kyrgios,1.12,1.16,69.6,2.5,34.4%,82.0%,32.0%,78.0%,21.4%,19.6%
2024 Basel F,W vs Shelton,1.23,1.88,51.4,2.1,38.2%,91.2%,30.0%,66.7%,25.6%,37.1%
2024 Basel SF,W vs Rune,1.70,1.82,48.7,2.5,29.4%,79.4%,24.1%,82.8%,12.5%,29.6%
2024 Basel R16,W vs Auger Aliassime,1.05,2.02,60.7,2.1,34.5%,79.3%,44.4%,85.2%,50.0%,17.2%
2024 Basel R32,W vs Duckworth,1.11,1.60,47.6,2.8,36.1%,77.8%,27.6%,72.4%,29.7%,41.9%
2026 (1 matches),,1.52,1.07,76.2,8.2,20.7%,77.6%,23.1%,65.4%,16.3%,23.4%
2025 (15 matches),,1.05,0.93,52.1,2.5,19.3%,71.2%,14.8%,70.4%,24.8%,26.9%
2024 (18 matches),,1.04,0.97,52.3,2.5,22.5%,69.2%,18.8%,70.0%,25.8%,31.0%
2023 (1 matches),,0.92,0.85,45.8,5.7,5.7%,65.5%,9.5%,62.2%,30.1%,36.9%
2019 (2 matches),,1.07,1.11,37.4,2.1,0.0%,60.3%,0.0%,61.1%,41.9%,40.0%
Career (37 matches),,1.05,0.96,52.2,2.6,19.6%,69.8%,16.2%,69.3%,25.7%,29.7%
