Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),57,890,88,1719,97,1662,89,1665,62,1642,,,,
2025,58,915,66,1762,71,1714,78,1687,53,1664,,,,
2024,31,1561,43,1808,51,1753,64,1700,33,1711,359,166,,
2023,205,297,192,1550,189,1507,198,1496,130,1529,,,,
2022,370,127,272,1471,326,1351,209,1492,,,,,,
2021,597,49,,,,,,,,,,,,
2020,1411,3,,,,,,,,,,,,
2019,1497,2,,,,,,,,,,,,
