Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Brisbane R32,W vs Paul,2.7,2.5,3.0,47.1%,50.0%,42.9%,66.7%,57.1%,24.4%,-14.5,-13.6,-9.5,-16.4
2025 Basel R32,L vs Fonseca,3.1,2.8,3.3,46.1%,54.5%,20.0%,0.0%,64.5%,38.8%,0.0,0.0,-1.5,-5.0
2025 Brussels QF,W vs Musetti,2.9,2.4,3.3,56.8%,50.0%,44.4%,33.3%,50.0%,50.0%,6.5,18.1,-2.0,-6.7
2025 Shanghai R32,W vs Fritz,3.5,2.8,4.2,56.8%,50.0%,50.0%,0.0%,47.9%,47.4%,9.5,16.4,6.0,17.1
2025 Wimbledon R128,L vs Fritz,2.6,2.5,2.8,47.8%,43.9%,57.1%,30.8%,54.1%,30.6%,4.0,2.7,-9.5,-10.6
2025 Stuttgart R16,L vs Auger Aliassime,2.4,2.3,2.5,46.5%,42.1%,20.0%,-,54.7%,30.8%,-2.5,-7.1,-2.5,-9.3
2025 Roland Garros R128,W vs Bergs,3.6,3.3,3.8,55.3%,47.8%,50.0%,26.7%,52.8%,16.8%,7.0,3.8,-11.5,-8.0
2025 Madrid R128,L vs Navone,3.4,3.0,3.9,47.5%,41.7%,26.7%,33.3%,59.1%,23.1%,-15.5,-18.0,-8.0,-16.0
2025 Indian Wells R32,L vs Griekspoor,3.1,3.2,3.1,45.1%,50.0%,37.5%,42.9%,62.3%,22.4%,1.0,1.4,-3.0,-8.6
2025 Dubai R16,L vs Medvedev,4.0,3.7,4.5,47.5%,36.8%,55.6%,21.4%,67.0%,30.0%,-8.5,-7.7,-7.0,-16.7
2025 Dubai R32,W vs Zhang,2.9,2.9,3.0,51.0%,66.7%,45.5%,66.7%,44.3%,30.1%,3.5,7.8,2.0,3.9
2025 Australian Open R128,L vs Monfils,3.5,3.4,3.5,50.8%,45.6%,42.1%,40.9%,67.0%,32.0%,7.0,2.6,-11.5,-11.5
2025 Brisbane SF,L vs Opelka,2.6,2.4,2.8,48.0%,25.0%,80.0%,33.3%,50.0%,49.1%,-4.5,-11.8,-0.5,-1.8
2025 Brisbane QF,W vs Mensik,2.9,2.5,3.2,57.7%,42.4%,44.4%,25.0%,53.3%,49.3%,0.5,0.9,0.0,0.0
2025 Brisbane R16,W vs Tiafoe,3.2,2.3,4.1,51.0%,57.1%,33.3%,62.5%,49.7%,34.5%,-1.5,-2.2,-5.0,-9.3
2024 Brisbane R32,W vs Kyrgios,2.5,1.8,3.2,53.5%,53.1%,13.3%,100.0%,43.9%,31.5%,3.5,5.7,-7.5,-12.1
2024 Basel F,W vs Shelton,2.7,1.9,3.4,55.9%,37.9%,100.0%,75.0%,57.1%,42.6%,5.5,11.0,5.0,17.9
2024 Basel SF,W vs Rune,2.7,2.3,3.1,54.6%,41.7%,30.0%,66.7%,54.3%,45.3%,2.5,5.4,-2.0,-7.1
2024 Basel QF,W vs Shapovalov,2.3,2.0,2.7,56.9%,31.3%,14.3%,50.0%,57.1%,53.3%,5.0,10.2,-3.5,-12.5
2024 Basel R16,W vs Auger Aliassime,2.6,2.0,3.2,60.9%,47.6%,60.0%,25.0%,36.0%,40.8%,2.5,8.9,-2.0,-4.9
Career (36 matches),,3.0,2.6,3.4,51.0%,46.4%,39.4%,43.1%,56.1%,31.5%,0.3,0.3,-3.0,-5.5
