Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Yanina Wickmayer [BEL],4,4,50.0%,5,4,1,80.0%,2008,2018,5,1.07,5.0%,4.5%,63.1%,67.3%,47.0%,59.8%,43.1%,44.1%,35.4%
7,Sara Errani [ITA],3,4,42.9%,1,0,1,0.0%,2007,2018,5,1.04,4.5%,5.0%,60.0%,63.9%,40.1%,54.4%,47.2%,57.8%,50.0%
7,Alona Bondarenko [UKR],4,3,57.1%,1,1,0,100.0%,2004,2009,2,1.13,5.8%,5.3%,63.0%,58.8%,44.3%,53.4%,52.8%,66.7%,61.9%
6,Victoria Azarenka [BLR],0,6,0.0%,1,1,0,100.0%,2005,2018,5,0.70,0.7%,6.9%,60.2%,53.9%,34.9%,46.4%,37.7%,43.8%,63.6%
6,Petra Kvitova [CZE],2,4,33.3%,1,0,1,0.0%,2008,2018,6,0.96,2.2%,7.6%,62.7%,63.1%,45.0%,56.3%,42.0%,47.3%,49.0%
6,Alize Cornet [FRA],3,3,50.0%,0,0,0,-,2007,2018,5,1.03,1.0%,4.5%,65.9%,62.4%,45.3%,56.6%,44.6%,56.4%,56.7%
6,Shahar Peer [ISR],1,5,16.7%,1,1,0,100.0%,2005,2016,3,0.78,2.5%,11.3%,61.3%,59.2%,46.8%,54.4%,35.6%,41.7%,40.0%
6,Flavia Pennetta [ITA],2,4,33.3%,0,0,0,-,2006,2012,5,1.00,3.8%,3.1%,65.2%,64.3%,39.9%,55.8%,44.2%,56.3%,38.6%
6,Elena Dementieva [RUS],1,5,16.7%,3,1,2,33.3%,2008,2010,5,0.86,1.3%,4.9%,59.4%,59.6%,38.2%,50.9%,42.2%,39.0%,39.5%
6,Yuliana Fedak [UKR],6,0,100.0%,1,1,0,100.0%,2006,2008,1,2.15,0.0%,2.5%,47.5%,78.9%,66.7%,72.5%,59.1%,0.0%,71.4%
6,Dinara Safina [RUS],1,5,16.7%,1,0,1,0.0%,2005,2008,4,0.89,1.4%,3.6%,61.2%,60.4%,37.4%,51.4%,43.0%,53.8%,44.8%
5,Heather Watson [GBR],2,3,40.0%,3,0,3,0.0%,2015,2020,4,0.93,4.5%,11.4%,53.1%,62.0%,40.0%,51.7%,44.9%,61.5%,40.0%
5,Carla Suarez Navarro [ESP],2,3,40.0%,1,0,1,0.0%,2011,2018,3,0.90,2.4%,5.4%,66.7%,54.5%,44.6%,51.2%,44.0%,50.0%,50.0%
5,Magdalena Rybarikova [SVK],2,3,40.0%,2,0,2,0.0%,2009,2018,4,1.17,4.2%,7.3%,60.2%,70.5%,56.3%,64.9%,41.1%,43.8%,43.8%
5,Roberta Vinci [ITA],2,3,40.0%,4,2,2,50.0%,2004,2017,4,1.09,2.2%,9.3%,62.5%,65.6%,43.6%,57.4%,46.6%,61.0%,47.1%
