Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 Gdynia R32,L vs Falkowska,7,21,0.3,8.2%,24.7%,7,19,0.4,9.0%,24.4%,6.4%,2.6%,2.0,23.5%,11.8%
2020 US Open R128,W vs Kiick,43,27,1.6,30.1%,18.9%,36,22,1.6,29.0%,17.7%,10.5%,17.7%,0.5,7.7%,14.7%
2020 Australian Open R128,L vs Rodionova,40,65,0.6,19.9%,32.3%,40,65,0.6,21.7%,35.3%,,,0.5,5.5%,11.9%
2018 Wimbledon R128,L vs Safarova,13,17,0.8,10.9%,14.3%,10,11,0.9,10.0%,11.0%,4.0%,5.0%,1.3,20.2%,15.1%
2018 Indian Wells 125K F,L vs Errani,28,40,0.7,22.6%,32.3%,25,36,0.7,22.1%,31.9%,12.4%,8.8%,1.1,10.5%,9.7%
2018 Brisbane R32,L vs Bellis,23,35,0.7,16.5%,25.2%,22,29,0.8,17.5%,23.0%,9.5%,7.9%,1.1,10.1%,9.4%
2017 Wimbledon R128,L vs Wickmayer,14,14,1.0,10.5%,10.5%,12,8,1.5,10.3%,6.9%,4.3%,6.0%,1.5,21.1%,14.3%
2017 Roland Garros R128,L vs Martic,18,24,0.8,14.6%,19.5%,14,20,0.7,13.5%,19.2%,5.8%,7.7%,1.3,20.3%,15.4%
2017 Australian Open R128,L vs Garcia,18,24,0.8,12.3%,16.4%,14,16,0.9,11.5%,13.1%,3.3%,6.6%,0.7,14.4%,21.9%
2016 US Open R32,L vs Sevastova,11,26,0.4,9.8%,23.2%,11,20,0.6,10.9%,19.8%,5.9%,3.0%,0.9,17.9%,19.6%
2016 US Open R64,W vs Zheng,53,52,1.0,23.3%,22.9%,52,46,1.1,24.3%,21.5%,14.5%,9.8%,0.6,10.1%,16.3%
2016 Wimbledon R128,L vs Vandeweghe,16,13,1.2,12.3%,10.0%,14,10,1.4,11.8%,8.4%,5.9%,5.9%,1.4,17.7%,12.3%
2016 Eastbourne R16,L vs Cibulkova,24,30,0.8,14.5%,18.1%,20,26,0.8,13.0%,16.9%,3.2%,6.5%,1.0,18.1%,17.5%
2016 Roland Garros R64,L vs Beck,40,44,0.9,21.3%,23.4%,37,38,1.0,21.1%,21.7%,12.0%,9.1%,1.1,12.8%,11.7%
2016 Roland Garros R128,W vs Vinci,30,21,1.4,28.3%,19.8%,28,14,2.0,29.5%,14.7%,12.6%,16.8%,0.5,9.4%,19.8%
2016 Strasbourg R16,L vs Vesnina,25,33,0.8,18.2%,24.1%,23,27,0.9,18.5%,21.8%,8.9%,9.7%,0.9,13.1%,15.3%
2016 Istanbul R16,L vs Kucova,31,44,0.7,16.2%,23.0%,29,41,0.7,15.8%,22.3%,8.7%,7.1%,0.4,11.0%,25.1%
2016 Indian Wells R32,W vs Tsurenko,26,72,0.4,11.3%,31.3%,26,64,0.4,12.1%,29.8%,6.0%,5.6%,0.3,7.8%,27.8%
2016 Australian Open R32,L vs Bencic,23,31,0.7,14.6%,19.6%,23,27,0.9,15.3%,18.0%,9.3%,6.0%,0.9,16.5%,18.4%
2016 Australian Open R64,W vs Kuznetsova,28,14,2.0,22.6%,11.3%,28,12,2.3,23.9%,10.3%,13.7%,10.3%,0.9,13.7%,16.1%
Career (29 matches),,711,925,0.8,16.4%,21.4%,657,779,0.8,16.7%,19.7%,6.7%,6.9%,0.8,14.1%,17.4%
