Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2021 Gdynia R32,L vs Falkowska,0.0%,-,3.5%,0.0%,18.5%,27.3%,0.0%,9.5%,23.1%,3.0%,0.0%,77,42
2020 Australian Open R128,L vs Rodionova,0.0%,-,17.4%,65.7%,8.8%,10.0%,0.0%,17.1%,42.9%,0.3%,0.0%,144,116
2018 Indian Wells 125K F,L vs Errani,0.0%,-,8.1%,30.0%,10.5%,19.2%,0.0%,13.5%,45.8%,0.8%,0.0%,91,77
2018 Brisbane R32,L vs Bellis,0.0%,-,7.9%,81.8%,19.4%,23.8%,0.0%,12.9%,50.0%,0.5%,0.0%,156,123
2016 Eastbourne R16,L vs Cibulkova,0.0%,-,6.6%,45.5%,6.9%,4.5%,0.0%,14.1%,33.3%,1.6%,75.0%,-8,15
2016 Strasbourg R16,L vs Vesnina,1.5%,100.0%,5.1%,85.7%,15.1%,16.0%,0.0%,25.5%,50.0%,0.0%,-,133,118
2016 Istanbul R16,L vs Kucova,0.0%,-,8.9%,58.8%,8.8%,12.9%,0.0%,8.8%,20.0%,0.8%,66.7%,-12,-29
2016 Indian Wells R32,W vs Tsurenko,0.0%,-,7.7%,61.1%,3.7%,9.6%,0.0%,6.1%,29.5%,0.5%,33.3%,-54,-45
2015 Beijing R16,L vs Keys,0.0%,-,1.5%,100.0%,5.0%,5.6%,0.0%,7.9%,33.3%,0.0%,-,5,22
2015 US Open R64,L vs Halep,0.0%,-,8.6%,70.0%,7.6%,8.0%,0.0%,8.5%,30.0%,1.0%,50.0%,17,16
2015 Stanford R32,L vs Svitolina,0.0%,-,14.9%,69.7%,5.2%,10.0%,0.0%,8.6%,18.3%,0.5%,33.3%,-16,-7
2015 Charleston R32,L vs Keys,0.0%,-,5.1%,40.0%,4.8%,0.0%,0.0%,8.1%,12.5%,0.0%,-,8,13
2015 Antwerp Q3,W vs Pfizenmaier,0.0%,-,16.7%,78.6%,12.3%,12.5%,0.0%,11.1%,21.1%,0.0%,-,-25,-11
Career (13 matches),,0.1%,100.0%,9.1%,63.6%,8.0%,11.3%,0.0%,10.6%,30.1%,0.6%,36.4%,25,24
